DOID:0050167	autoimmune polyendocrine syndrome type 1	MESH:C538275	Autoimmune polyendocrinopathy syndrome, type 1	true	
DOID:0050167	autoimmune polyendocrine syndrome type 1	MESH:D016884	Polyendocrinopathies, Autoimmune	false	
DOID:0050168	autoimmune polyendocrine syndrome type 2	MESH:D016884	Polyendocrinopathies, Autoimmune	false	
DOID:0050168	autoimmune polyendocrine syndrome type 2	MESH:D016884	Polyendocrinopathies, Autoimmune	true	
DOID:0050169	cutaneous lupus erythematosus	MESH:D008178	Lupus Erythematosus, Cutaneous	false	
DOID:0050169	cutaneous lupus erythematosus	MESH:D008178	Lupus Erythematosus, Cutaneous	true	
DOID:0050175	tick-borne encephalitis	MESH:D004675	Encephalitis, Tick-Borne	false	
DOID:0050175	tick-borne encephalitis	MESH:D004675	Encephalitis, Tick-Borne	true	
DOID:0050185	erythema multiforme	MESH:D004892	Erythema Multiforme	false	
DOID:0050185	erythema multiforme	MESH:D004892	Erythema Multiforme	true	
DOID:0050195	Bolivian hemorrhagic fever	MESH:D006478	Hemorrhagic Fever, American	false	
DOID:0050195	Bolivian hemorrhagic fever	MESH:D006478	Hemorrhagic Fever, American	true	
DOID:0050214	Lambert-Eaton myasthenic syndrome	MESH:D015624	Lambert-Eaton Myasthenic Syndrome	false	
DOID:0050214	Lambert-Eaton myasthenic syndrome	MESH:D015624	Lambert-Eaton Myasthenic Syndrome	true	
DOID:0050242	primary amebic meningoencephalitis	MESH:C535275	Primary amebic meningoencephalitis	false	
DOID:0050242	primary amebic meningoencephalitis	MESH:C535275	Primary amebic meningoencephalitis	true	
DOID:0050256	angiostrongyliasis	MESH:C536369	Angiostrongyliasis	false	
DOID:0050256	angiostrongyliasis	MESH:C536369	Angiostrongyliasis	true	
DOID:0050266	tungiasis	MESH:D058285	Tungiasis	false	
DOID:0050266	tungiasis	MESH:D058285	Tungiasis	true	
DOID:0050289	fusariosis	MESH:D060585	Fusariosis	false	
DOID:0050289	fusariosis	MESH:D060585	Fusariosis	true	
DOID:0050290	trichosporonosis	MESH:D060586	Trichosporonosis	false	
DOID:0050290	trichosporonosis	MESH:D060586	Trichosporonosis	true	
DOID:0050304	aniseikonia	MESH:D000839	Aniseikonia	false	
DOID:0050304	aniseikonia	MESH:D000839	Aniseikonia	true	
DOID:0050328	congenital hypothyroidism	MESH:D003409	Congenital Hypothyroidism	false	
DOID:0050328	congenital hypothyroidism	MESH:D003409	Congenital Hypothyroidism	true	
DOID:0050331	LADD syndrome	MESH:C538132	Lacrimoauriculodentodigital syndrome	false	
DOID:0050331	LADD syndrome	MESH:C538132	Lacrimoauriculodentodigital syndrome	true	
DOID:0050332	enlarged vestibular aqueduct	MESH:C566366	Enlarged Vestibular Aqueduct	false	
DOID:0050332	enlarged vestibular aqueduct	MESH:C566366	Enlarged Vestibular Aqueduct	true	
DOID:0050336	hypophosphatemia	MESH:D007015	Hypophosphatemia, Familial	false	
DOID:0050336	hypophosphatemia	MESH:D007015	Hypophosphatemia, Familial	true	
DOID:0050336	hypophosphatemia	MESH:D017674	Hypophosphatemia	false	
DOID:0050336	hypophosphatemia	MESH:D017674	Hypophosphatemia	true	
DOID:0050398	Carrion's Disease	MESH:D001474	Bartonella Infections	false	
DOID:0050398	Carrion's Disease	MESH:D001474	Bartonella Infections	true	
DOID:0050419	complement factor I deficiency	MESH:C572568	Complement Factor I Deficiency	false	
DOID:0050419	complement factor I deficiency	MESH:C572568	Complement Factor I Deficiency	true	
DOID:0050424	familial adenomatous polyposis	MESH:D011125	Adenomatous Polyposis Coli	false	
DOID:0050424	familial adenomatous polyposis	MESH:D011125	Adenomatous Polyposis Coli	true	
DOID:0050425	restless legs syndrome	MESH:D012148	Restless Legs Syndrome	false	
DOID:0050425	restless legs syndrome	MESH:D012148	Restless Legs Syndrome	true	
DOID:0050426	Stevens-Johnson syndrome	MESH:D013262	Stevens-Johnson Syndrome	false	
DOID:0050426	Stevens-Johnson syndrome	MESH:D013262	Stevens-Johnson Syndrome	true	
DOID:0050427	xeroderma pigmentosum	MESH:D014983	Xeroderma Pigmentosum	false	
DOID:0050427	xeroderma pigmentosum	MESH:D014983	Xeroderma Pigmentosum	true	
DOID:0050428	nonepidermolytic palmoplantar keratoderma	MESH:C538682	Hyperkeratosis of the palms and soles and esophageal papillomas	false	
DOID:0050428	nonepidermolytic palmoplantar keratoderma	MESH:C563422	Palmoplantar Keratoderma, Nonepidermolytic	false	
DOID:0050428	nonepidermolytic palmoplantar keratoderma	MESH:C563422	Palmoplantar Keratoderma, Nonepidermolytic	true	
DOID:0050428	nonepidermolytic palmoplantar keratoderma	MESH:D015776	Keratoderma, Palmoplantar, Diffuse	false	
DOID:0050428	nonepidermolytic palmoplantar keratoderma	MESH:D015776	Keratoderma, Palmoplantar, Diffuse	true	
DOID:0050428	nonepidermolytic palmoplantar keratoderma	MESH:D053546	Keratoderma, Palmoplantar, Epidermolytic	false	
DOID:0050428	nonepidermolytic palmoplantar keratoderma	MESH:D053546	Keratoderma, Palmoplantar, Epidermolytic	true	
DOID:0050429	Hailey-Hailey disease	MESH:D016506	Pemphigus, Benign Familial	false	
DOID:0050429	Hailey-Hailey disease	MESH:D016506	Pemphigus, Benign Familial	true	
DOID:0050430	multiple endocrine neoplasia type 2A	MESH:D018813	Multiple Endocrine Neoplasia Type 2a	false	
DOID:0050430	multiple endocrine neoplasia type 2A	MESH:D018813	Multiple Endocrine Neoplasia Type 2a	true	
DOID:0050431	arrhythmogenic right ventricular cardiomyopathy	MESH:D019571	Arrhythmogenic Right Ventricular Dysplasia	false	
DOID:0050431	arrhythmogenic right ventricular cardiomyopathy	MESH:D019571	Arrhythmogenic Right Ventricular Dysplasia	true	
DOID:0050432	Asperger syndrome	MESH:D020817	Asperger Syndrome	false	
DOID:0050432	Asperger syndrome	MESH:D020817	Asperger Syndrome	true	
DOID:0050433	fatal familial insomnia	MESH:D034062	Insomnia, Fatal Familial	false	
DOID:0050433	fatal familial insomnia	MESH:D034062	Insomnia, Fatal Familial	true	
DOID:0050434	Andersen-Tawil syndrome	MESH:D050030	Andersen Syndrome	false	
DOID:0050434	Andersen-Tawil syndrome	MESH:D050030	Andersen Syndrome	true	
DOID:0050436	mulibrey nanism	MESH:C538604	Pericardial constriction with growth failure	false	
DOID:0050436	mulibrey nanism	MESH:C538604	Pericardial constriction with growth failure	true	
DOID:0050436	mulibrey nanism	MESH:D050336	Mulibrey Nanism	false	
DOID:0050436	mulibrey nanism	MESH:D050336	Mulibrey Nanism	true	
DOID:0050437	Danon disease	MESH:D052120	Glycogen Storage Disease Type IIb	false	
DOID:0050437	Danon disease	MESH:D052120	Glycogen Storage Disease Type IIb	true	
DOID:0050438	Frasier syndrome	MESH:D052159	Frasier Syndrome	false	
DOID:0050438	Frasier syndrome	MESH:D052159	Frasier Syndrome	true	
DOID:0050439	Usher syndrome	MESH:D052245	Usher Syndromes	false	
DOID:0050439	Usher syndrome	MESH:D052245	Usher Syndromes	true	
DOID:0050440	familial partial lipodystrophy	MESH:D052496	Lipodystrophy, Familial Partial	false	
DOID:0050440	familial partial lipodystrophy	MESH:D052496	Lipodystrophy, Familial Partial	true	
DOID:0050441	mucosulfatidosis	MESH:D052517	Multiple Sulfatase Deficiency Disease	false	
DOID:0050441	mucosulfatidosis	MESH:D052517	Multiple Sulfatase Deficiency Disease	true	
DOID:0050444	infantile refsum disease	MESH:D052919	Refsum Disease, Infantile	false	
DOID:0050444	infantile refsum disease	MESH:D052919	Refsum Disease, Infantile	true	
DOID:0050445	X-linked hypophosphatemia	MESH:D053098	Familial Hypophosphatemic Rickets	false	
DOID:0050445	X-linked hypophosphatemia	MESH:D053098	Familial Hypophosphatemic Rickets	true	
DOID:0050445	X-linked hypophosphatemia	MESH:D063730	Rickets, Hypophosphatemic	false	
DOID:0050445	X-linked hypophosphatemia	MESH:D063730	Rickets, Hypophosphatemic	true	
DOID:0050448	hereditary mucosal leukokeratosis	MESH:D053529	Leukokeratosis, Hereditary Mucosal	false	
DOID:0050448	hereditary mucosal leukokeratosis	MESH:D053529	Leukokeratosis, Hereditary Mucosal	true	
DOID:0050449	pachyonychia congenita	MESH:D053549	Pachyonychia Congenita	false	
DOID:0050449	pachyonychia congenita	MESH:D053549	Pachyonychia Congenita	true	
DOID:0050450	Gitelman syndrome	MESH:D053579	Gitelman Syndrome	false	
DOID:0050450	Gitelman syndrome	MESH:D053579	Gitelman Syndrome	true	
DOID:0050451	Brugada syndrome	MESH:D053840	Brugada Syndrome	false	
DOID:0050451	Brugada syndrome	MESH:D053840	Brugada Syndrome	true	
DOID:0050452	mevalonic aciduria	MESH:D054078	Mevalonate Kinase Deficiency	false	
DOID:0050452	mevalonic aciduria	MESH:D054078	Mevalonate Kinase Deficiency	true	
DOID:0050453	lissencephaly	MESH:D054082	Lissencephaly	false	
DOID:0050453	lissencephaly	MESH:D054082	Lissencephaly	true	
DOID:0050454	periventricular nodular heterotopia	MESH:C548481	Periventricular Laminar Heterotopia	false	
DOID:0050454	periventricular nodular heterotopia	MESH:C548481	Periventricular Laminar Heterotopia	true	
DOID:0050454	periventricular nodular heterotopia	MESH:D054091	Periventricular Nodular Heterotopia	false	
DOID:0050454	periventricular nodular heterotopia	MESH:D054091	Periventricular Nodular Heterotopia	true	
DOID:0050456	Buruli ulcer disease	MESH:D054312	Buruli Ulcer	false	
DOID:0050456	Buruli ulcer disease	MESH:D054312	Buruli Ulcer	true	
DOID:0050457	Sertoli cell-only syndrome	MESH:D054331	Sertoli Cell-Only Syndrome	false	
DOID:0050457	Sertoli cell-only syndrome	MESH:D054331	Sertoli Cell-Only Syndrome	true	
DOID:0050458	juvenile myelomonocytic leukemia	MESH:D054429	Leukemia, Myelomonocytic, Juvenile	false	
DOID:0050458	juvenile myelomonocytic leukemia	MESH:D054429	Leukemia, Myelomonocytic, Juvenile	true	
DOID:0050459	hyperphosphatemia	MESH:D054559	Hyperphosphatemia	false	
DOID:0050459	hyperphosphatemia	MESH:D054559	Hyperphosphatemia	true	
DOID:0050460	Wolf-Hirschhorn syndrome	MESH:C537637	Chromosome 4 short arm deletion	false	
DOID:0050460	Wolf-Hirschhorn syndrome	MESH:D054877	Wolf-Hirschhorn Syndrome	false	
DOID:0050460	Wolf-Hirschhorn syndrome	MESH:D054877	Wolf-Hirschhorn Syndrome	true	
DOID:0050461	aspartylglucosaminuria	MESH:C538402	Aspartylglucosamidase (AGA) deficiency	false	
DOID:0050461	aspartylglucosaminuria	MESH:C538402	Aspartylglucosamidase (AGA) deficiency	true	
DOID:0050461	aspartylglucosaminuria	MESH:D054880	Aspartylglucosaminuria	false	
DOID:0050461	aspartylglucosaminuria	MESH:D054880	Aspartylglucosaminuria	true	
DOID:0050462	Antley-Bixler syndrome	MESH:D054882	Antley-Bixler Syndrome Phenotype	false	
DOID:0050462	Antley-Bixler syndrome	MESH:D054882	Antley-Bixler Syndrome Phenotype	true	
DOID:0050462	Antley-Bixler syndrome	OMIM:207410	ANTLEY-BIXLER SYNDROME WITHOUT GENITAL ANOMALIES OR DISORDERED STEROIDOGENESIS	false	
DOID:0050462	Antley-Bixler syndrome	OMIM:207410	ANTLEY-BIXLER SYNDROME WITHOUT GENITAL ANOMALIES OR DISORDERED STEROIDOGENESIS	true	
DOID:0050463	campomelic dysplasia	MESH:D055036	Campomelic Dysplasia	false	
DOID:0050463	campomelic dysplasia	MESH:D055036	Campomelic Dysplasia	true	
DOID:0050464	Farber lipogranulomatosis	MESH:D055577	Farber Lipogranulomatosis	false	
DOID:0050464	Farber lipogranulomatosis	MESH:D055577	Farber Lipogranulomatosis	true	
DOID:0050465	Muir-Torre syndrome	MESH:D055653	Muir-Torre Syndrome	false	
DOID:0050465	Muir-Torre syndrome	MESH:D055653	Muir-Torre Syndrome	true	
DOID:0050466	Loeys-Dietz syndrome	MESH:D055947	Loeys-Dietz Syndrome	false	
DOID:0050466	Loeys-Dietz syndrome	MESH:D055947	Loeys-Dietz Syndrome	true	
DOID:0050467	erythrokeratodermia variabilis	MESH:D056266	Erythrokeratodermia Variabilis	false	
DOID:0050467	erythrokeratodermia variabilis	MESH:D056266	Erythrokeratodermia Variabilis	true	
DOID:0050468	yellow nail syndrome	MESH:D056684	Yellow Nail Syndrome	false	
DOID:0050468	yellow nail syndrome	MESH:D056684	Yellow Nail Syndrome	true	
DOID:0050469	Costello syndrome	MESH:D056685	Costello Syndrome	false	
DOID:0050469	Costello syndrome	MESH:D056685	Costello Syndrome	true	
DOID:0050470	Donohue Syndrome	MESH:D056731	Donohue Syndrome	false	
DOID:0050470	Donohue Syndrome	MESH:D056731	Donohue Syndrome	true	
DOID:0050471	Carney complex	MESH:D056733	Carney Complex	false	
DOID:0050471	Carney complex	MESH:D056733	Carney Complex	true	
DOID:0050472	monilethrix	MESH:D056734	Monilethrix	false	
DOID:0050472	monilethrix	MESH:D056734	Monilethrix	true	
DOID:0050473	Alstrom syndrome	MESH:D056769	Alstrom Syndrome	false	
DOID:0050473	Alstrom syndrome	MESH:D056769	Alstrom Syndrome	true	
DOID:0050474	Netherton syndrome	MESH:D056770	Netherton Syndrome	false	
DOID:0050474	Netherton syndrome	MESH:D056770	Netherton Syndrome	true	
DOID:0050475	Weill-Marchesani syndrome	MESH:C537679	GEMSS syndrome	false	
DOID:0050475	Weill-Marchesani syndrome	MESH:C537679	GEMSS syndrome	true	
DOID:0050475	Weill-Marchesani syndrome	MESH:D056846	Weill-Marchesani Syndrome	false	
DOID:0050475	Weill-Marchesani syndrome	MESH:D056846	Weill-Marchesani Syndrome	true	
DOID:0050476	Barth syndrome	MESH:D056889	Barth Syndrome	false	
DOID:0050476	Barth syndrome	MESH:D056889	Barth Syndrome	true	
DOID:0050477	Liddle syndrome	MESH:D056929	Liddle Syndrome	false	
DOID:0050477	Liddle syndrome	MESH:D056929	Liddle Syndrome	true	
DOID:0050480	epidemic typhus	MESH:D014438	Typhus, Epidemic Louse-Borne	false	
DOID:0050480	epidemic typhus	MESH:D014438	Typhus, Epidemic Louse-Borne	true	
DOID:0050481	endemic typhus	MESH:D014437	Typhus, Endemic Flea-Borne	false	
DOID:0050481	endemic typhus	MESH:D014437	Typhus, Endemic Flea-Borne	true	
DOID:0050485	sennetsu fever	MESH:C537582	Sennetsu Fever	false	
DOID:0050485	sennetsu fever	MESH:C537582	Sennetsu Fever	true	
DOID:0050486	exanthem	MESH:D005076	Exanthema	false	
DOID:0050486	exanthem	MESH:D005076	Exanthema	true	
DOID:0050495	exanthema subitum	MESH:D005077	Exanthema Subitum	false	
DOID:0050495	exanthema subitum	MESH:D005077	Exanthema Subitum	true	
DOID:0050523	adult T-cell leukemia	MESH:D015459	Leukemia-Lymphoma, Adult T-Cell	false	
DOID:0050523	adult T-cell leukemia	MESH:D015459	Leukemia-Lymphoma, Adult T-Cell	true	
DOID:0050524	maturity-onset diabetes of the young	MESH:C562772	Mason-Type Diabetes	false	
DOID:0050524	maturity-onset diabetes of the young	MESH:C562772	Mason-Type Diabetes	true	
DOID:0050527	familial hypertriglyceridemia	MESH:D015228	Hypertriglyceridemia	false	
DOID:0050527	familial hypertriglyceridemia	MESH:D015228	Hypertriglyceridemia	true	
DOID:0050528	nonphotosensitive trichothiodystrophy	MESH:D054463	Trichothiodystrophy Syndromes	false	
DOID:0050528	nonphotosensitive trichothiodystrophy	MESH:D054463	Trichothiodystrophy Syndromes	true	
DOID:0050529	adult spinal muscular atrophy	MESH:C563948	Spinal Muscular Atrophy, Type IV	false	
DOID:0050529	adult spinal muscular atrophy	MESH:C563948	Spinal Muscular Atrophy, Type IV	true	
DOID:0050530	intermediate spinal muscular atrophy	MESH:C536879	Muscular atrophy, spinal, infantile chronic form	false	
DOID:0050530	intermediate spinal muscular atrophy	MESH:C536879	Muscular atrophy, spinal, infantile chronic form	true	
DOID:0050530	intermediate spinal muscular atrophy	MESH:D014897	Spinal Muscular Atrophies of Childhood	true	
DOID:0050534	congenital stationary night blindness	MESH:C536122	Night blindness, congenital stationary	false	
DOID:0050534	congenital stationary night blindness	MESH:C536122	Night blindness, congenital stationary	true	
DOID:0050535	exudative vitreoretinopathy	MESH:C580083	Familial Exudative Vitreoretinopathy	false	
DOID:0050535	exudative vitreoretinopathy	MESH:C580083	Familial Exudative Vitreoretinopathy	true	
DOID:0050536	SC phocomelia syndrome	MESH:C535687	Roberts Syndrome	false	
DOID:0050536	SC phocomelia syndrome	MESH:C535687	Roberts Syndrome	true	
DOID:0050540	Charcot-Marie-Tooth disease type 3	MESH:D015417	Hereditary Sensory and Motor Neuropathy	false	
DOID:0050540	Charcot-Marie-Tooth disease type 3	MESH:D015417	Hereditary Sensory and Motor Neuropathy	true	
DOID:0050542	Charcot-Marie-Tooth disease type X	MESH:C536450	Cowchock syndrome	false	
DOID:0050542	Charcot-Marie-Tooth disease type X	MESH:C536450	Cowchock syndrome	true	
DOID:0050544	hypermethioninemia	MESH:C564683	Glycine N-Methyltransferase Deficiency	false	
DOID:0050544	hypermethioninemia	MESH:C564683	Glycine N-Methyltransferase Deficiency	true	
DOID:0050544	hypermethioninemia	MESH:C566700	Hypermethioninemia with Deficiency of S-Adenosylhomocysteine Hydrolase	false	
DOID:0050544	hypermethioninemia	MESH:C566700	Hypermethioninemia with Deficiency of S-Adenosylhomocysteine Hydrolase	true	
DOID:0050545	visceral heterotaxy	MESH:D059446	Heterotaxy Syndrome	false	
DOID:0050545	visceral heterotaxy	MESH:D059446	Heterotaxy Syndrome	true	
DOID:0050546	congenital adrenal insufficiency	MESH:C566130	Adrenal Insufficiency, Congenital	false	
DOID:0050546	congenital adrenal insufficiency	MESH:C566130	Adrenal Insufficiency, Congenital	true	
DOID:0050547	familial medullary thyroid carcinoma	MESH:C536911	Familial medullary thyroid carcinoma	false	
DOID:0050547	familial medullary thyroid carcinoma	MESH:C536911	Familial medullary thyroid carcinoma	true	
DOID:0050547	familial medullary thyroid carcinoma	MESH:C536914	Thyroid cancer, medullary	false	
DOID:0050548	hereditary sensory neuropathy	MESH:D000699	Pain Insensitivity, Congenital	false	
DOID:0050548	hereditary sensory neuropathy	MESH:D000699	Pain Insensitivity, Congenital	true	
DOID:0050548	hereditary sensory neuropathy	MESH:D009477	Hereditary Sensory and Autonomic Neuropathies	false	
DOID:0050548	hereditary sensory neuropathy	MESH:D009477	Hereditary Sensory and Autonomic Neuropathies	true	
DOID:0050549	Saldino-Noonan syndrome	MESH:D012779	Short Rib-Polydactyly Syndrome	false	
DOID:0050549	Saldino-Noonan syndrome	MESH:D012779	Short Rib-Polydactyly Syndrome	true	
DOID:0050549	Saldino-Noonan syndrome	OMIM:613091	SHORT-RIB THORACIC DYSPLASIA 3 WITH OR WITHOUT POLYDACTYLY	false	
DOID:0050549	Saldino-Noonan syndrome	OMIM:613091	SHORT-RIB THORACIC DYSPLASIA 3 WITH OR WITHOUT POLYDACTYLY	true	
DOID:0050552	Sugio-Kajii syndrome	MESH:C566033	Trichorhinophalangeal Syndrome, Type III	false	
DOID:0050552	Sugio-Kajii syndrome	MESH:C566033	Trichorhinophalangeal Syndrome, Type III	true	
DOID:0050554	X-linked sideroblastic anemia with ataxia	MESH:C536358	Anemia, sideroblastic spinocerebellar ataxia	false	
DOID:0050554	X-linked sideroblastic anemia with ataxia	MESH:C536358	Anemia, sideroblastic spinocerebellar ataxia	true	
DOID:0050556	infantile onset spinocerebellar ataxia	MESH:C535523	Infantile onset spinocerebellar ataxia	false	
DOID:0050556	infantile onset spinocerebellar ataxia	MESH:C535523	Infantile onset spinocerebellar ataxia	true	
DOID:0050556	infantile onset spinocerebellar ataxia	OMIM:271245	MITOCHONDRIAL DNA DEPLETION SYNDROME 7 (HEPATOCEREBRAL TYPE)	false	
DOID:0050556	infantile onset spinocerebellar ataxia	OMIM:271245	MITOCHONDRIAL DNA DEPLETION SYNDROME 7 (HEPATOCEREBRAL TYPE)	true	
DOID:0050558	Ullrich congenital muscular dystrophy	MESH:C537521	Scleroatonic muscular dystrophy	false	
DOID:0050558	Ullrich congenital muscular dystrophy	MESH:C537521	Scleroatonic muscular dystrophy	true	
DOID:0050559	Fukuyama congenital muscular dystrophy	OMIM:253800	MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH BRAIN AND EYE ANOMALIES), TYPE A, 4	false	
DOID:0050559	Fukuyama congenital muscular dystrophy	OMIM:253800	MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH BRAIN AND EYE ANOMALIES), TYPE A, 4	true	
DOID:0050560	Walker-Warburg syndrome	MESH:D058494	Walker-Warburg Syndrome	false	
DOID:0050560	Walker-Warburg syndrome	MESH:D058494	Walker-Warburg Syndrome	true	
DOID:0050561	Lennox-Gastaut syndrome	MESH:D065768	Lennox Gastaut Syndrome	false	
DOID:0050561	Lennox-Gastaut syndrome	MESH:D065768	Lennox Gastaut Syndrome	true	
DOID:0050562	West syndrome	MESH:D013036	Spasms, Infantile	false	
DOID:0050562	West syndrome	MESH:D013036	Spasms, Infantile	true	
DOID:0050563	nonsyndromic deafness	MESH:C580334	Nonsyndromic Deafness	false	
DOID:0050563	nonsyndromic deafness	MESH:C580334	Nonsyndromic Deafness	true	
DOID:0050565	autosomal recessive nonsyndromic deafness	MESH:C564609	Deafness, Autosomal Recessive	false	
DOID:0050565	autosomal recessive nonsyndromic deafness	MESH:C564609	Deafness, Autosomal Recessive	true	
DOID:0050568	spondylocostal dysostosis	MESH:C537565	Jarcho-Levin syndrome	false	
DOID:0050568	spondylocostal dysostosis	MESH:C537565	Jarcho-Levin syndrome	true	
DOID:0050568	spondylocostal dysostosis	OMIM:609813	SPONDYLOCOSTAL DYSOSTOSIS 3, AUTOSOMAL RECESSIVE	true	
DOID:0050569	Seckel syndrome	MESH:C537533	Seckel syndrome 1	false	
DOID:0050569	Seckel syndrome	MESH:C537533	Seckel syndrome 1	true	
DOID:0050571	congenital disorder of glycosylation type II	MESH:C535747	Congenital disorder of glycosylation type II	false	
DOID:0050571	congenital disorder of glycosylation type II	MESH:C535747	Congenital disorder of glycosylation type II	true	
DOID:0050572	cone-rod dystrophy	MESH:C563415	Cone-Rod Dystrophy 5	false	
DOID:0050572	cone-rod dystrophy	MESH:C563415	Cone-Rod Dystrophy 5	true	
DOID:0050572	cone-rod dystrophy	MESH:D012174	Retinitis Pigmentosa	false	
DOID:0050572	cone-rod dystrophy	MESH:D012174	Retinitis Pigmentosa	true	
DOID:0050572	cone-rod dystrophy	OMIM:120970	CONE-ROD DYSTROPHY 2	false	
DOID:0050572	cone-rod dystrophy	OMIM:120970	CONE-ROD DYSTROPHY 2	true	
DOID:0050573	2-hydroxyglutaric aciduria	MESH:C535306	2-Hydroxyglutaricaciduria	false	
DOID:0050573	2-hydroxyglutaric aciduria	MESH:C535306	2-Hydroxyglutaricaciduria	true	
DOID:0050574	L-2-hydroxyglutaric aciduria	MESH:C535306	2-Hydroxyglutaricaciduria	false	
DOID:0050574	L-2-hydroxyglutaric aciduria	MESH:C535306	2-Hydroxyglutaricaciduria	true	
DOID:0050576	Senior-Loken syndrome	MESH:C537580	Senior Loken Syndrome	false	
DOID:0050576	Senior-Loken syndrome	MESH:C537580	Senior Loken Syndrome	true	
DOID:0050577	Sensenbrenner syndrome	MESH:C562966	Cranioectodermal Dysplasia	false	
DOID:0050577	Sensenbrenner syndrome	MESH:C562966	Cranioectodermal Dysplasia	true	
DOID:0050578	occult macular dystrophy	OMIM:613587	OCCULT MACULAR DYSTROPHY	false	
DOID:0050578	occult macular dystrophy	OMIM:613587	OCCULT MACULAR DYSTROPHY	true	
DOID:0050579	glycogen storage disease XV	OMIM:613507	GLYCOGEN STORAGE DISEASE XV	false	
DOID:0050579	glycogen storage disease XV	OMIM:613507	GLYCOGEN STORAGE DISEASE XV	true	
DOID:0050580	hereditary lymphedema	MESH:D008209	Lymphedema	false	
DOID:0050580	hereditary lymphedema	MESH:D008209	Lymphedema	true	
DOID:0050581	brachydactyly	MESH:D059327	Brachydactyly	false	
