DC:0000030	Charcot-Marie-Tooth Disease	DOID:10595	Charcot-Marie-Tooth disease	false	
DC:0000030	Charcot-Marie-Tooth Disease	DOID:10595	Charcot-Marie-Tooth disease	true	
DC:0000031	Asthma	DOID:2841	asthma	false	
DC:0000031	Asthma	DOID:2841	asthma	true	
DC:0000036	Arrhythmogenic Right Ventricular Dysplasia, Familial	DOID:0050431	arrhythmogenic right ventricular cardiomyopathy	false	
DC:0000037	Arthrogryposis, Renal Dysfunction, and Cholestasis	DOID:0050763	ARC syndrome	false	
DC:0000037	Arthrogryposis, Renal Dysfunction, and Cholestasis	DOID:0050763	ARC syndrome	true	
DC:0000038	Arthrogryposis, Distal	DOID:0050646	distal arthrogryposis	false	
DC:0000038	Arthrogryposis, Distal	DOID:0050646	distal arthrogryposis	true	
DC:0000039	Asperger Syndrome	DOID:0050432	Asperger syndrome	false	
DC:0000039	Asperger Syndrome	DOID:0050432	Asperger syndrome	true	
DC:0000040	Atelosteogenesis	DOID:0050648	atelosteogenesis	false	
DC:0000040	Atelosteogenesis	DOID:0050648	atelosteogenesis	true	
DC:0000042	Atrial Fibrillation, Familial	DOID:0050650	familial atrial fibrillation	false	
DC:0000042	Atrial Fibrillation, Familial	DOID:0050650	familial atrial fibrillation	true	
DC:0000042	Atrial Fibrillation, Familial	DOID:0060224	atrial fibrillation	false	
DC:0000043	Atrial Septal Defect	DOID:1882	atrial heart septal defect	false	
DC:0000043	Atrial Septal Defect	DOID:1882	atrial heart septal defect	true	
DC:0000044	Atrioventricular Septal Defect	DOID:0050651	atrioventricular septal defect	false	
DC:0000044	Atrioventricular Septal Defect	DOID:0050651	atrioventricular septal defect	true	
DC:0000045	Attention Deficit-Hyperactivity Disorder	DOID:1094	attention deficit hyperactivity disorder	false	
DC:0000045	Attention Deficit-Hyperactivity Disorder	DOID:1094	attention deficit hyperactivity disorder	true	
DC:0000047	Autism	DOID:12849	autistic disorder	false	
DC:0000047	Autism	DOID:12849	autistic disorder	true	
DC:0000049	Rheumatoid Arthritis	DOID:7148	rheumatoid arthritis	false	
DC:0000049	Rheumatoid Arthritis	DOID:7148	rheumatoid arthritis	true	
DC:0000050	Diabetes Mellitus, Insulin-Dependent	DOID:9744	type 1 diabetes mellitus	false	
DC:0000050	Diabetes Mellitus, Insulin-Dependent	DOID:9744	type 1 diabetes mellitus	true	
DC:0000051	Graves Disease	DOID:12361	Graves' disease	false	
DC:0000051	Graves Disease	DOID:12361	Graves' disease	true	
DC:0000052	Systemic Lupus Erythematosus	DOID:8857	lupus erythematosus	true	
DC:0000052	Systemic Lupus Erythematosus	DOID:9074	systemic lupus erythematosus	false	
DC:0000052	Systemic Lupus Erythematosus	DOID:9074	systemic lupus erythematosus	true	
DC:0000053	Axenfeld-Rieger syndrome	DOID:14686	Axenfeld-Rieger syndrome	false	
DC:0000053	Axenfeld-Rieger syndrome	DOID:14686	Axenfeld-Rieger syndrome	true	
DC:0000055	Bartter Syndrome	DOID:445	Bartter disease	false	
DC:0000056	Basal Cell Carcinoma	DOID:2513	basal cell carcinoma	false	
DC:0000056	Basal Cell Carcinoma	DOID:2513	basal cell carcinoma	true	
DC:0000058	Brachydactyly	DOID:0050581	brachydactyly	false	
DC:0000058	Brachydactyly	DOID:0050581	brachydactyly	true	
DC:0000059	Branchiootic Syndrome	DOID:0060232	branchiootic syndrome	false	
DC:0000059	Branchiootic Syndrome	DOID:0060232	branchiootic syndrome	true	
DC:0000060	Branchiootorenal syndrome	DOID:14702	branchiootorenal syndrome	false	
DC:0000060	Branchiootorenal syndrome	DOID:14702	branchiootorenal syndrome	true	
DC:0000061	Breast Cancer	DOID:1612	breast cancer	false	
DC:0000061	Breast Cancer	DOID:1612	breast cancer	true	
DC:0000062	Bronchiectasis	DOID:9563	bronchiectasis	false	
DC:0000062	Bronchiectasis	DOID:9563	bronchiectasis	true	
DC:0000063	Bulimia Nervosa	DOID:12129	bulimia nervosa	false	
DC:0000063	Bulimia Nervosa	DOID:12129	bulimia nervosa	true	
DC:0000064	Candidiasis, Familial	DOID:1508	candidiasis	false	
DC:0000065	Cardiomyopathy, Dilated	DOID:12930	dilated cardiomyopathy	false	
DC:0000065	Cardiomyopathy, Dilated	DOID:12930	dilated cardiomyopathy	true	
DC:0000066	Cardiomyopathy, Familial Hypertrophic	DOID:11984	hypertrophic cardiomyopathy	false	
DC:0000066	Cardiomyopathy, Familial Hypertrophic	DOID:11984	hypertrophic cardiomyopathy	true	
DC:0000067	Cardiomyopathy, Familial Restrictive	DOID:397	restrictive cardiomyopathy	false	
DC:0000067	Cardiomyopathy, Familial Restrictive	DOID:397	restrictive cardiomyopathy	true	
DC:0000068	Carney complex	DOID:0050471	Carney complex	false	
DC:0000068	Carney complex	DOID:0050471	Carney complex	true	
DC:0000069	Carnitine Palmitoyltransferase II Deficiency	DOID:0060235	carnitine palmitoyltransferase II deficiency	false	
DC:0000069	Carnitine Palmitoyltransferase II Deficiency	DOID:0060235	carnitine palmitoyltransferase II deficiency	true	
DC:0000070	Cataract	DOID:83	cataract	false	
DC:0000070	Cataract	DOID:83	cataract	true	
DC:0000071	Celiac Disease	DOID:10608	celiac disease	false	
DC:0000071	Celiac Disease	DOID:10608	celiac disease	true	
DC:0000073	Cerebral Amyloid Angiopathy	DOID:9246	cerebral amyloid angiopathy	false	
DC:0000073	Cerebral Amyloid Angiopathy	DOID:9246	cerebral amyloid angiopathy	true	
DC:0000077	Ceroid Lipofuscinosis, Neuronal	DOID:14503	neuronal ceroid lipofuscinosis	false	
DC:0000077	Ceroid Lipofuscinosis, Neuronal	DOID:14503	neuronal ceroid lipofuscinosis	true	
DC:0000078	Cholestasis	DOID:13580	cholestasis	false	
DC:0000078	Cholestasis	DOID:13580	cholestasis	true	
DC:0000079	Chondrocalcinosis	DOID:1156	chondrocalcinosis	false	
DC:0000079	Chondrocalcinosis	DOID:1156	chondrocalcinosis	true	
DC:0000081	Chondrodysplasia Punctata	DOID:2581	chondrodysplasia punctata	false	
DC:0000081	Chondrodysplasia Punctata	DOID:2581	chondrodysplasia punctata	true	
DC:0000082	Chondrosarcoma	DOID:3371	chondrosarcoma	false	
DC:0000082	Chondrosarcoma	DOID:3371	chondrosarcoma	true	
DC:0000086	Ciliary Dyskinesia, Primary	DOID:9562	primary ciliary dyskinesia	false	
DC:0000086	Ciliary Dyskinesia, Primary	DOID:9562	primary ciliary dyskinesia	true	
DC:0000087	Cleft Palate	DOID:674	cleft palate	false	
DC:0000087	Cleft Palate	DOID:674	cleft palate	true	
DC:0000088	Cockayne Syndrome	DOID:2962	Cockayne syndrome	false	
DC:0000088	Cockayne Syndrome	DOID:2962	Cockayne syndrome	true	
DC:0000089	Coloboma	DOID:12270	coloboma	false	
DC:0000089	Coloboma	DOID:12270	coloboma	true	
DC:0000091	Colorectal Cancer	DOID:9256	colorectal cancer	false	
DC:0000091	Colorectal Cancer	DOID:9256	colorectal cancer	true	
DC:0000092	Combined Oxidative Phosphorylation Deficiency	DOID:0060286	combined oxidative phosphorylation deficiency	false	
DC:0000092	Combined Oxidative Phosphorylation Deficiency	DOID:0060286	combined oxidative phosphorylation deficiency	true	
DC:0000093	Immunodeficiency, Common Variable	DOID:12177	common variable immunodeficiency	false	
DC:0000093	Immunodeficiency, Common Variable	DOID:12177	common variable immunodeficiency	true	
DC:0000096	Thrombophilia	DOID:2452	thrombophilia	false	
DC:0000096	Thrombophilia	DOID:2452	thrombophilia	true	
DC:0000097	Seizures, Benign Familial Infantile	DOID:0060169	benign familial infantile epilepsy	false	
DC:0000097	Seizures, Benign Familial Infantile	DOID:0060169	benign familial infantile epilepsy	true	
DC:0000098	Cornea Plana	DOID:0060287	cornea plana	false	
DC:0000098	Cornea Plana	DOID:0060287	cornea plana	true	
DC:0000099	Corneal Dystrophy	DOID:2566	corneal dystrophy	false	
DC:0000099	Corneal Dystrophy	DOID:2566	corneal dystrophy	true	
DC:0000100	Corneal Endothelial Dystrophy	DOID:11554	Chandler syndrome	false	
DC:0000100	Corneal Endothelial Dystrophy	DOID:11554	Chandler syndrome	true	
DC:0000101	Cornelia De Lange Syndrome	DOID:11725	Cornelia de Lange syndrome	false	
DC:0000101	Cornelia De Lange Syndrome	DOID:11725	Cornelia de Lange syndrome	true	
DC:0000102	Coronary Artery Disease	DOID:11843	coronary artery anomaly	false	
DC:0000102	Coronary Artery Disease	DOID:3393	coronary artery disease	false	
DC:0000102	Coronary Artery Disease	DOID:3393	coronary artery disease	true	
DC:0000103	Coronary Heart Disease	DOID:3393	coronary artery disease	false	
DC:0000103	Coronary Heart Disease	DOID:3393	coronary artery disease	true	
DC:0000104	Craniosynostosis	DOID:2340	craniosynostosis	false	
DC:0000104	Craniosynostosis	DOID:2340	craniosynostosis	true	
DC:0000106	Cutis Laxa	DOID:3144	cutis laxa	false	
DC:0000106	Cutis Laxa	DOID:3144	cutis laxa	true	
DC:0000108	D-2-Hydroxyglutaric Aciduria	DOID:0050575	D-2-hydroxyglutaric aciduria	false	
DC:0000108	D-2-Hydroxyglutaric Aciduria	DOID:0050575	D-2-hydroxyglutaric aciduria	true	
DC:0000109	Deafness, Autosomal Dominant	DOID:0050564	autosomal dominant nonsyndromic deafness	false	
DC:0000109	Deafness, Autosomal Dominant	DOID:0050564	autosomal dominant nonsyndromic deafness	true	
DC:0000110	Deafness, Autosomal Recessive	DOID:0050565	autosomal recessive nonsyndromic deafness	false	
DC:0000110	Deafness, Autosomal Recessive	DOID:0050565	autosomal recessive nonsyndromic deafness	true	
DC:0000111	Deafness, X-Linked	DOID:0050566	X-linked nonsyndromic deafness	false	
DC:0000111	Deafness, X-Linked	DOID:0050566	X-linked nonsyndromic deafness	true	
DC:0000112	Dent Disease	DOID:0050699	Dent disease	false	
DC:0000112	Dent Disease	DOID:0050699	Dent disease	true	
DC:0000113	Dentin Dysplasia	DOID:701	dentin dysplasia	false	
DC:0000113	Dentin Dysplasia	DOID:701	dentin dysplasia	true	
DC:0000114	Major Depressive Disorder	DOID:1470	major depressive disorder	false	
DC:0000114	Major Depressive Disorder	DOID:1470	major depressive disorder	true	
DC:0000115	Dermatitis, Atopic	DOID:3310	atopic dermatitis	false	
DC:0000115	Dermatitis, Atopic	DOID:3310	atopic dermatitis	true	
DC:0000116	Diabetes Insipidus	DOID:9409	diabetes insipidus	false	
DC:0000116	Diabetes Insipidus	DOID:9409	diabetes insipidus	true	
DC:0000117	Diabetes Mellitus, Transient Neonatal	DOID:0060334	transient neonatal diabetes mellitus	false	
DC:0000117	Diabetes Mellitus, Transient Neonatal	DOID:0060334	transient neonatal diabetes mellitus	true	
DC:0000118	Diabetes Mellitus, Noninsulin-Dependent	DOID:9352	type 2 diabetes mellitus	false	
DC:0000118	Diabetes Mellitus, Noninsulin-Dependent	DOID:9352	type 2 diabetes mellitus	true	
DC:0000119	Diabetes, Maturity-Onset of the Young	DOID:0050524	maturity-onset diabetes of the young	false	
DC:0000119	Diabetes, Maturity-Onset of the Young	DOID:0050524	maturity-onset diabetes of the young	true	
DC:0000120	Diaphragmatic Hernia	DOID:3827	congenital diaphragmatic hernia	false	
DC:0000120	Diaphragmatic Hernia	DOID:3827	congenital diaphragmatic hernia	true	
DC:0000122	Duane Retraction Syndrome	DOID:12557	Duane retraction syndrome	false	
DC:0000122	Duane Retraction Syndrome	DOID:12557	Duane retraction syndrome	true	
DC:0000123	Dyschromatosis Universalis Hereditaria	DOID:0060304	dyschromatosis universalis hereditaria	false	
DC:0000123	Dyschromatosis Universalis Hereditaria	DOID:0060304	dyschromatosis universalis hereditaria	true	
DC:0000124	Dyskeratosis Congenita	DOID:2729	dyskeratosis congenita	false	
DC:0000124	Dyskeratosis Congenita	DOID:2729	dyskeratosis congenita	true	
DC:0000125	Dyslexia	DOID:4428	dyslexia	false	
DC:0000125	Dyslexia	DOID:4428	dyslexia	true	
DC:0000126	Dystonia	DOID:0050835	generalized dystonia	false	
DC:0000126	Dystonia	DOID:0050835	generalized dystonia	true	
DC:0000126	Dystonia	DOID:543	dystonia	false	
DC:0000126	Dystonia	DOID:543	dystonia	true	
DC:0000129	Ehlers Danlos Syndrome	DOID:13359	Ehlers-Danlos syndrome	false	
DC:0000129	Ehlers Danlos Syndrome	DOID:13359	Ehlers-Danlos syndrome	true	
DC:0000132	Emery-Dreifuss Muscular Dystrophy	DOID:11726	Emery-Dreifuss muscular dystrophy	false	
DC:0000132	Emery-Dreifuss Muscular Dystrophy	DOID:11726	Emery-Dreifuss muscular dystrophy	true	
DC:0000135	Epidermolysis Bullosa Simplex	DOID:4644	epidermolysis bullosa simplex	false	
DC:0000135	Epidermolysis Bullosa Simplex	DOID:4644	epidermolysis bullosa simplex	true	
DC:0000137	Epileptic Encephalopathy, Early Infantile	DOID:0050709	Ohtahara syndrome	false	
DC:0000137	Epileptic Encephalopathy, Early Infantile	DOID:0050709	Ohtahara syndrome	true	
DC:0000139	Epiphyseal Dysplasia, Multiple	DOID:12721	multiple epiphyseal dysplasia	false	
DC:0000139	Epiphyseal Dysplasia, Multiple	DOID:12721	multiple epiphyseal dysplasia	true	
DC:0000140	Episodic Ataxia	DOID:963	episodic ataxia	false	
DC:0000140	Episodic Ataxia	DOID:963	episodic ataxia	true	
DC:0000141	Erythrocytosis, Familial	DOID:10780	primary polycythemia	false	
DC:0000141	Erythrocytosis, Familial	DOID:10780	primary polycythemia	true	
DC:0000144	Exudative Vitreoretinopathy	DOID:0050535	exudative vitreoretinopathy	false	
DC:0000144	Exudative Vitreoretinopathy	DOID:0050535	exudative vitreoretinopathy	true	
DC:0000145	Facioscapulohumeral Muscular Dystrophy	DOID:11727	facioscapulohumeral muscular dystrophy	false	
DC:0000145	Facioscapulohumeral Muscular Dystrophy	DOID:11727	facioscapulohumeral muscular dystrophy	true	
DC:0000147	Fanconi Anemia	DOID:13636	Fanconi's anemia	false	
DC:0000147	Fanconi Anemia	DOID:13636	Fanconi's anemia	true	
DC:0000150	Epilepsy, Familial Temporal Lobe	DOID:3328	temporal lobe epilepsy	false	
DC:0000152	Epilepsy, Idiopathic Generalized	DOID:1827	idiopathic generalized epilepsy	false	
DC:0000152	Epilepsy, Idiopathic Generalized	DOID:1827	idiopathic generalized epilepsy	true	
DC:0000156	Esophagitis, Eosinophilic	DOID:13922	eosinophilic esophagitis	false	
DC:0000156	Esophagitis, Eosinophilic	DOID:13922	eosinophilic esophagitis	true	
DC:0000157	Familial Mediterranean Fever	DOID:2987	familial Mediterranean fever	false	
DC:0000157	Familial Mediterranean Fever	DOID:2987	familial Mediterranean fever	true	
DC:0000160	Epilepsy, Generalized, with Febrile Seizures Plus	DOID:0060170	generalized epilepsy with febrile seizures plus	false	
DC:0000160	Epilepsy, Generalized, with Febrile Seizures Plus	DOID:0060170	generalized epilepsy with febrile seizures plus	true	
DC:0000164	Focal Segmental Glomerulosclerosis	DOID:1312	focal segmental glomerulosclerosis	false	
DC:0000164	Focal Segmental Glomerulosclerosis	DOID:1312	focal segmental glomerulosclerosis	true	
DC:0000165	Friedreich Ataxia	DOID:12705	Friedreich ataxia	false	
DC:0000165	Friedreich Ataxia	DOID:12705	Friedreich ataxia	true	
DC:0000167	Frontotemporal Dementia	DOID:9255	frontotemporal dementia	false	
DC:0000167	Frontotemporal Dementia	DOID:9255	frontotemporal dementia	true	
DC:0000169	Gallbladder Disease	DOID:0060262	gallbladder disease	false	
DC:0000169	Gallbladder Disease	DOID:0060262	gallbladder disease	true	
DC:0000170	GM1-Gangliosidosis	DOID:3322	gangliosidosis GM1	false	
DC:0000170	GM1-Gangliosidosis	DOID:3322	gangliosidosis GM1	true	
DC:0000171	Gaucher Disease	DOID:1926	Gaucher's disease	false	
DC:0000171	Gaucher Disease	DOID:1926	Gaucher's disease	true	
DC:0000172	Glaucoma	DOID:1686	glaucoma	false	
DC:0000172	Glaucoma	DOID:1686	glaucoma	true	
DC:0000173	Glioma	DOID:3070	malignant glioma	false	
DC:0000173	Glioma	DOID:3070	malignant glioma	true	
DC:0000176	Glycogen Storage Disease	DOID:2747	glycogen storage disease	false	
DC:0000176	Glycogen Storage Disease	DOID:2747	glycogen storage disease	true	
DC:0000177	Goiter, Multinodular	DOID:0050489	multinodular goiter	false	
DC:0000177	Goiter, Multinodular	DOID:0050489	multinodular goiter	true	
DC:0000178	Granulomatous Disease, Chronic	DOID:3265	chronic granulomatous disease	false	
DC:0000178	Granulomatous Disease, Chronic	DOID:3265	chronic granulomatous disease	true	
DC:0000179	Cowden Disease	DOID:6457	Cowden disease	false	
DC:0000179	Cowden Disease	DOID:6457	Cowden disease	true	
DC:0000180	Hemochromatosis	DOID:2352	hemochromatosis	false	
DC:0000180	Hemochromatosis	DOID:2352	hemochromatosis	true	
DC:0000182	Hemolytic Uremic Syndrome	DOID:12554	hemolytic-uremic syndrome	false	
DC:0000182	Hemolytic Uremic Syndrome	DOID:12554	hemolytic-uremic syndrome	true	
DC:0000183	Hemophagocytic Lymphohistiocytosis, Familial	DOID:0050120	hemophagocytic lymphohistiocytosis	false	
DC:0000185	Hirschsprung Disease	DOID:10487	Hirschsprung's disease	false	
DC:0000185	Hirschsprung Disease	DOID:10487	Hirschsprung's disease	true	
DC:0000186	Heterotopia, Periventricular	DOID:0050454	periventricular nodular heterotopia	false	
DC:0000186	Heterotopia, Periventricular	DOID:0050454	periventricular nodular heterotopia	true	
DC:0000187	Hodgkin Disease	DOID:8567	Hodgkin's lymphoma	false	
DC:0000187	Hodgkin Disease	DOID:8567	Hodgkin's lymphoma	true	
DC:0000188	Holoprosencephaly	DOID:4621	holoprosencephaly	false	
DC:0000188	Holoprosencephaly	DOID:4621	holoprosencephaly	true	
DC:0000189	Homocystinuria	DOID:9263	homocystinuria	false	
DC:0000189	Homocystinuria	DOID:9263	homocystinuria	true	
DC:0000191	Hydrocephalus	DOID:10908	hydrocephalus	false	
DC:0000191	Hydrocephalus	DOID:10908	hydrocephalus	true	
DC:0000193	Hyperaldosteronism, Familial	DOID:446	hyperaldosteronism	false	
DC:0000195	Hypercholesterolemia	DOID:13810	familial hypercholesterolemia	false	
DC:0000195	Hypercholesterolemia	DOID:13810	familial hypercholesterolemia	true	
DC:0000196	Bile Acid Synthesis Defect, Congenital	DOID:0050674	congenital bile acid synthesis defect	false	
DC:0000196	Bile Acid Synthesis Defect, Congenital	DOID:0050674	congenital bile acid synthesis defect	true	
DC:0000197	Hyperinsulinemic Hypoglycemia	DOID:13317	hyperinsulinemic hypoglycemia	false	
DC:0000197	Hyperinsulinemic Hypoglycemia	DOID:13317	hyperinsulinemic hypoglycemia	true	
DC:0000198	Hyperlipidemia, Combined	DOID:13809	familial combined hyperlipidemia	false	
DC:0000199	Hyperlipoproteinemia	DOID:1168	familial hyperlipidemia	false	
DC:0000199	Hyperlipoproteinemia	DOID:1168	familial hyperlipidemia	true	
DC:0000201	Hyperparathyroidism	DOID:13543	hyperparathyroidism	false	
DC:0000201	Hyperparathyroidism	DOID:13543	hyperparathyroidism	true	
DC:0000206	Hyperthyroidism	DOID:7998	hyperthyroidism	false	
DC:0000206	Hyperthyroidism	DOID:7998	hyperthyroidism	true	
DC:0000207	Hypertrichosis	DOID:420	hypertrichosis	false	
DC:0000207	Hypertrichosis	DOID:420	hypertrichosis	true	
DC:0000208	Hyperuricemic Nephropathy, Familial Juvenile	DOID:0060062	familial juvenile hyperuricemic nephropathy	false	
DC:0000208	Hyperuricemic Nephropathy, Familial Juvenile	DOID:0060062	familial juvenile hyperuricemic nephropathy	true	
DC:0000210	Hypogonadotropic Hypogonadism	DOID:1921	Klinefelter's syndrome	false	
DC:0000210	Hypogonadotropic Hypogonadism	DOID:1921	Klinefelter's syndrome	true	
DC:0000211	Hypokalemic Periodic Paralysis	DOID:14452	hypokalemic periodic paralysis	false	
DC:0000211	Hypokalemic Periodic Paralysis	DOID:14452	hypokalemic periodic paralysis	true	
DC:0000213	Hypoparathyroidism	DOID:11199	hypoparathyroidism	false	
DC:0000213	Hypoparathyroidism	DOID:11199	hypoparathyroidism	true	
DC:0000214	Hypophosphatasia	DOID:14213	hypophosphatasia	false	
DC:0000214	Hypophosphatasia	DOID:14213	hypophosphatasia	true	
DC:0000215	Hypophosphatemic Rickets	DOID:0050445	X-linked hypophosphatemia	false	
DC:0000215	Hypophosphatemic Rickets	DOID:0050445	X-linked hypophosphatemia	true	
DC:0000216	Hypospadias	DOID:10892	hypospadias	false	
DC:0000216	Hypospadias	DOID:10892	hypospadias	true	
DC:0000218	Hypotrichosis	DOID:4535	hypotrichosis	false	
DC:0000218	Hypotrichosis	DOID:4535	hypotrichosis	true	
DC:0000225	Inflammatory Bowel Disease	DOID:0050589	inflammatory bowel disease	false	
DC:0000225	Inflammatory Bowel Disease	DOID:0050589	inflammatory bowel disease	true	
DC:0000228	Iridogoniodysgenesis	DOID:0050786	iridogoniodysgenesis syndrome	false	
DC:0000230	Jervell and Lange-Nielsen Syndrome	DOID:2842	Jervell-Lange Nielsen syndrome	false	
DC:0000230	Jervell and Lange-Nielsen Syndrome	DOID:2842	Jervell-Lange Nielsen syndrome	true	
DC:0000231	Joubert Syndrome	DOID:0050777	Joubert syndrome	false	
DC:0000231	Joubert Syndrome	DOID:0050777	Joubert syndrome	true	
DC:0000232	Keratoconus	DOID:10126	keratoconus	false	
DC:0000232	Keratoconus	DOID:10126	keratoconus	true	
DC:0000235	Klippel-Feil Syndrome	DOID:10426	Klippel-Feil syndrome	false	
DC:0000235	Klippel-Feil Syndrome	DOID:10426	Klippel-Feil syndrome	true	
DC:0000236	3MC Syndrome	DOID:0060225	3MC syndrome	false	
DC:0000236	3MC Syndrome	DOID:0060225	3MC syndrome	true	
DC:0000238	Leigh Syndrome	DOID:3652	Leigh disease	false	
DC:0000238	Leigh Syndrome	DOID:3652	Leigh disease	true	
DC:0000239	LEOPARD Syndrome	DOID:14291	LEOPARD syndrome	false	
DC:0000239	LEOPARD Syndrome	DOID:14291	LEOPARD syndrome	true	
DC:0000240	Leprosy, Susceptibility to	DOID:1024	leprosy	false	
DC:0000242	Leukemia, Chronic Lymphocytic	DOID:1040	chronic lymphocytic leukemia	false	
DC:0000242	Leukemia, Chronic Lymphocytic	DOID:1040	chronic lymphocytic leukemia	true	
DC:0000246	Leukodystrophy, Metachromatic	DOID:10581	metachromatic leukodystrophy	false	
DC:0000246	Leukodystrophy, Metachromatic	DOID:10581	metachromatic leukodystrophy	true	
DC:0000249	Li-Fraumeni Syndrome	DOID:3012	Li-Fraumeni syndrome	false	
DC:0000249	Li-Fraumeni Syndrome	DOID:3012	Li-Fraumeni syndrome	true	
DC:0000250	Muscular Dystrophy, Limb-Girdle	DOID:11724	limb-girdle muscular dystrophy	false	
DC:0000250	Muscular Dystrophy, Limb-Girdle	DOID:11724	limb-girdle muscular dystrophy	true	
DC:0000251	Lipodystrophy, Congenital Generalized	DOID:0050585	congenital generalized lipodystrophy	false	
DC:0000251	Lipodystrophy, Congenital Generalized	DOID:0050585	congenital generalized lipodystrophy	true	
DC:0000252	Lipodystrophy, Familial Partial	DOID:0050440	familial partial lipodystrophy	false	
DC:0000252	Lipodystrophy, Familial Partial	DOID:0050440	familial partial lipodystrophy	true	
DC:0000253	Lissencephaly	DOID:0050453	lissencephaly	false	
DC:0000253	Lissencephaly	DOID:0050453	lissencephaly	true	
DC:0000254	Liver Cirrhosis, Biliary	DOID:12236	primary biliary cirrhosis	false	
DC:0000254	Liver Cirrhosis, Biliary	DOID:12236	primary biliary cirrhosis	true	
DC:0000255	Loeys-Dietz Syndrome	DOID:0050466	Loeys-Dietz syndrome	false	
DC:0000255	Loeys-Dietz Syndrome	DOID:0050466	Loeys-Dietz syndrome	true	
DC:0000256	Long QT Syndrome	DOID:2843	long QT syndrome	false	
DC:0000256	Long QT Syndrome	DOID:2843	long QT syndrome	true	
DC:0000257	Lung Cancer	DOID:1324	lung cancer	false	
DC:0000257	Lung Cancer	DOID:1324	lung cancer	true	
DC:0000257	Lung Cancer	DOID:3683	lung benign neoplasm	false	
DC:0000257	Lung Cancer	DOID:3683	lung benign neoplasm	true	
DC:0000257	Lung Cancer	DOID:3905	lung carcinoma	false	
DC:0000257	Lung Cancer	DOID:3905	lung carcinoma	true	
DC:0000258	Lymphedema	DOID:4977	lymphedema	false	
DC:0000258	Lymphedema	DOID:4977	lymphedema	true	
DC:0000262	Macular Degeneration, Age-Related	DOID:10871	age related macular degeneration	false	
DC:0000262	Macular Degeneration, Age-Related	DOID:10871	age related macular degeneration	true	
DC:0000265	Malaria Susceptibility	DOID:12365	malaria	false	
DC:0000265	Malaria Susceptibility	DOID:12365	malaria	true	
DC:0000266	Malignant Hyperthermia	DOID:8545	malignant hyperthermia	false	
DC:0000266	Malignant Hyperthermia	DOID:8545	malignant hyperthermia	true	
