id,label,xrefs
DOID:0050462,Antley-Bixler syndrome,"OMIM:207410, OMIM:201750"
DOID:0050463,campomelic dysplasia,OMIM:114290
DOID:0050464,Farber lipogranulomatosis,OMIM:228000
DOID:0050465,Muir-Torre syndrome,OMIM:158320
DOID:0050467,erythrokeratodermia variabilis,OMIM:PS133200
DOID:0050468,yellow nail syndrome,OMIM:153300
DOID:0050469,Costello syndrome,OMIM:218040
DOID:0050470,Donohue syndrome,OMIM:246200
DOID:0050471,Carney complex,"OMIM:605244, OMIM:160980, OMIM:608837"
DOID:0050472,monilethrix,OMIM:158000
DOID:0050473,Alstrom syndrome,OMIM:203800
DOID:0050474,Netherton syndrome,OMIM:256500
DOID:0050475,Weill-Marchesani syndrome,"OMIM:277600, OMIM:608328, OMIM:614819, OMIM:613195"
DOID:0050476,Barth syndrome,OMIM:302060
DOID:0050477,Liddle syndrome,OMIM:177200
DOID:0050489,multinodular goiter,"OMIM:138800, OMIM:606082, OMIM:300273"
DOID:0050524,maturity-onset diabetes of the young,OMIM:606391
DOID:0050526,Gamstorp-Wohlfart syndrome,OMIM:137200
DOID:0050528,nonphotosensitive trichothiodystrophy 4,OMIM:234050
DOID:0050529,adult spinal muscular atrophy,OMIM:271150
DOID:0050530,intermediate spinal muscular atrophy,OMIM:253550
DOID:0050534,congenital stationary night blindness,OMIM:PS310500
DOID:0050535,exudative vitreoretinopathy,OMIM:PS133780
DOID:0050539,Charcot-Marie-Tooth disease type 2,"OMIM:118230, OMIM:604484"
DOID:0050540,Charcot-Marie-Tooth disease type 3,OMIM:145900
DOID:0050545,visceral heterotaxy,"OMIM:606325, OMIM:614779, OMIM:613751, OMIM:605376, OMIM:306955"
DOID:0050546,congenital adrenal insufficiency,OMIM:613743
DOID:0050547,familial medullary thyroid carcinoma,OMIM:155240
DOID:0050548,hereditary sensory neuropathy,OMIM:PS162400
DOID:0050553,JMP syndrome,OMIM:256040
DOID:0050554,X-linked sideroblastic anemia with ataxia,OMIM:301310
DOID:0050557,congenital muscular dystrophy,OMIM:254100
DOID:0050558,Ullrich congenital muscular dystrophy,OMIM:254090
DOID:0050559,Fukuyama congenital muscular dystrophy,OMIM:253800
DOID:0050561,Lennox-Gastaut syndrome,OMIM:606369
DOID:0050564,autosomal dominant nonsyndromic deafness,OMIM:PS124900
DOID:0050565,autosomal recessive nonsyndromic deafness,"OMIM:PS220290, OMIM:607197"
DOID:0050566,X-linked nonsyndromic deafness,OMIM:PS304500
DOID:0050567,orofacial cleft,OMIM:PS119530
DOID:0050568,spondylocostal dysostosis,"OMIM:277300, OMIM:609813, OMIM:608681, OMIM:613686, OMIM:122600"
DOID:0050569,Seckel syndrome,OMIM:PS210600
DOID:0050570,congenital disorder of glycosylation type I,OMIM:PS212065
DOID:0050571,congenital disorder of glycosylation type II,OMIM:PS212066
DOID:0050574,L-2-hydroxyglutaric aciduria,OMIM:236792
DOID:0050575,D-2-hydroxyglutaric aciduria,OMIM:PS600721
DOID:0050576,Senior-Loken syndrome,"OMIM:266900, OMIM:609254, OMIM:606995, OMIM:610189, OMIM:606996, OMIM:613615"
DOID:0050577,cranioectodermal dysplasia,OMIM:PS218330
DOID:0050578,occult macular dystrophy,OMIM:613587
DOID:0050579,glycogen storage disease XV,OMIM:613507
DOID:0050580,hereditary lymphedema,OMIM:PS153100
DOID:0050585,congenital generalized lipodystrophy,OMIM:PS608594
DOID:0050587,trichotillomania,OMIM:613229
DOID:0050588,muscular dystrophy-dystroglycanopathy,"OMIM:613151, OMIM:615351, OMIM:613155, OMIM:PS613155, OMIM:616094, OMIM:613156, OMIM:613152"
DOID:0050589,inflammatory bowel disease,OMIM:PS266600
DOID:0050590,severe congenital neutropenia,OMIM:PS202700
DOID:0050591,tooth agenesis,"OMIM:602639, OMIM:106600, OMIM:313500, OMIM:150400, OMIM:610926, OMIM:604625"
DOID:0050592,asphyxiating thoracic dystrophy,OMIM:PS208500
DOID:0050593,primary congenital glaucoma,"OMIM:613086, OMIM:613085"
DOID:0050597,intestinal schistosomiasis,OMIM:181460
DOID:0050600,ABCD syndrome,OMIM:600501
DOID:0050601,ADULT syndrome,OMIM:103285
DOID:0050602,triple-A syndrome,OMIM:231550
DOID:0050603,acheiropody,OMIM:200500
DOID:0050604,acrocapitofemoral dysplasia,OMIM:607778
DOID:0050605,acrodermatitis enteropathica,OMIM:201100
DOID:0050606,acrokeratosis verruciformis,OMIM:101900
DOID:0050628,advanced sleep phase syndrome,OMIM:PS604348
DOID:0050629,Aicardi-Goutieres syndrome,"OMIM:225750, OMIM:615846, OMIM:610333, OMIM:610329, OMIM:610181, OMIM:612952, OMIM:615010"
DOID:0050630,Aland Island eye disease,OMIM:300600
DOID:0050631,Allan-Herndon-Dudley syndrome,OMIM:300523
DOID:0050632,oculocutaneous albinism,OMIM:PS203100
DOID:0050633,ocular albinism,OMIM:300500
DOID:0050634,alopecia universalis,OMIM:203655
DOID:0050635,alternating hemiplegia of childhood,"OMIM:104290, OMIM:614820"
DOID:0050636,familial visceral amyloidosis,OMIM:105200
DOID:0050637,Finnish type amyloidosis,OMIM:105120
DOID:0050638,transthyretin amyloidosis,OMIM:105210
DOID:0050639,primary cutaneous amyloidosis,OMIM:PS105250
DOID:0050640,anauxetic dysplasia 1,OMIM:607095
DOID:0050641,Rh deficiency syndrome,OMIM:268150
DOID:0050642,hypochromic microcytic anemia,"OMIM:615234, OMIM:206100"
DOID:0050644,arterial calcification of infancy,"OMIM:208000, OMIM:614473"
DOID:0050645,arterial tortuosity syndrome,OMIM:208050
DOID:0050646,distal arthrogryposis,OMIM:PS108120
DOID:0050647,Arts syndrome,OMIM:301835
DOID:0050648,atelosteogenesis,"OMIM:256050, OMIM:108720, OMIM:108721"
DOID:0050649,atransferrinemia,OMIM:209300
DOID:0050650,familial atrial fibrillation,"OMIM:608988, OMIM:613980, OMIM:614049, OMIM:611494, OMIM:615770, OMIM:614050, OMIM:615378, OMIM:612201, OMIM:612240, OMIM:PS608583, OMIM:607554, OMIM:613055, OMIM:608583, OMIM:615377, OMIM:614022, OMIM:611493"
DOID:0050651,atrioventricular septal defect,"OMIM:606215, OMIM:614474, OMIM:614430, OMIM:600309"
DOID:0050654,Baller-Gerold syndrome,OMIM:218600
DOID:0050655,Bamforth-Lazarus syndrome,OMIM:241850
DOID:0050656,pseudo-TORCH syndrome 1,OMIM:251290
DOID:0050657,Bannayan-Riley-Ruvalcaba syndrome,OMIM:158350
DOID:0050658,Bart-Pumphrey syndrome,OMIM:149200
DOID:0050659,biotin-responsive basal ganglia disease,OMIM:607483
DOID:0050660,Beare-Stevenson cutis gyrata syndrome,OMIM:123790
DOID:0050661,vitelliform macular dystrophy,"OMIM:153840, OMIM:616152, OMIM:608161, OMIM:153700, OMIM:616151"
DOID:0050662,bestrophinopathy,OMIM:611809
DOID:0050663,Bethlem myopathy,OMIM:158810
DOID:0050664,Bietti crystalline corneoretinal dystrophy,OMIM:210370
DOID:0050670,ataxic cerebral palsy,OMIM:605388
DOID:0050675,Birk-Barel syndrome,OMIM:612292
DOID:0050676,Birt-Hogg-Dube syndrome,OMIM:135150
DOID:0050677,Bjornstad syndrome,OMIM:262000
DOID:0050678,Blau syndrome,OMIM:186580
DOID:0050679,blue cone monochromacy,OMIM:303700
DOID:0050680,Boomerang dysplasia,OMIM:112310
DOID:0050681,Borjeson-Forssman-Lehmann syndrome,OMIM:301900
DOID:0050682,Athabaskan brainstem dysgenesis syndrome,OMIM:601536
DOID:0050683,Bothnia retinal dystrophy,OMIM:607475
DOID:0050684,Bowen-Conradi syndrome,OMIM:211180
DOID:0050689,brachydactyly-syndactyly syndrome,OMIM:610713
DOID:0050690,brachyolmia,"OMIM:613678, OMIM:113500, OMIM:271630, OMIM:271530"
DOID:0050691,branchiooculofacial syndrome,OMIM:113620
DOID:0050692,Brody myopathy,OMIM:601003
DOID:0050693,Brooke-Spiegler syndrome,OMIM:605041
DOID:0050694,Brown-Vialetto-Van Laere syndrome,OMIM:PS211530
DOID:0050699,Dent disease,"OMIM:300555, OMIM:300009"
DOID:0050710,3-Methylcrotonyl-CoA carboxylase deficiency,OMIM:PS210200
DOID:0050711,aceruloplasminemia,OMIM:604290
DOID:0050712,AGAT deficiency,OMIM:612718
DOID:0050715,methylmalonic aciduria and homocystinuria type cblC,OMIM:277400
DOID:0050716,methylmalonic aciduria and homocystinuria type cblD,OMIM:277410
DOID:0050717,methylmalonic aciduria and homocystinuria type cblF,OMIM:277380
DOID:0050719,cerebral folate receptor alpha deficiency,OMIM:613068
DOID:0050720,ornithine translocase deficiency,OMIM:238970
DOID:0050722,PHGDH deficiency,OMIM:601815
DOID:0050723,PSAT deficiency,OMIM:610992
DOID:0050724,PSPH deficiency,OMIM:614023
DOID:0050725,tyrosinemia type II,OMIM:276600
DOID:0050726,tyrosinemia type I,OMIM:276700
DOID:0050727,tyrosinemia type III,OMIM:276710
DOID:0050729,neutral lipid storage disease,OMIM:275630
DOID:0050730,coenzyme Q10 deficiency disease,OMIM:PS607426
DOID:0050734,congenital intrinsic factor deficiency,OMIM:261000
DOID:0050740,Qazi Markouizos syndrome,OMIM:600096
DOID:0050741,alcohol dependence,OMIM:103780
DOID:0050752,amyotrophic lateral sclerosis type 8,OMIM:608627
DOID:0050754,ataxia with oculomotor apraxia type 1,OMIM:208920
DOID:0050755,ataxia with oculomotor apraxia type 2,OMIM:606002
DOID:0050757,deafness-dystonia-optic neuronopathy syndrome,OMIM:304700
DOID:0050759,myotonic dystrophy type 2,OMIM:602668
DOID:0050760,X-linked myopathy with excessive autophagy,OMIM:310440
DOID:0050762,adenylosuccinase lyase deficiency,OMIM:103050
DOID:0050763,ARC syndrome,OMIM:PS208085
DOID:0050764,Armfield syndrome,OMIM:300261
DOID:0050766,choreaacanthocytosis,OMIM:200150
DOID:0050768,"mitochondrial complex V (ATP synthase) deficiency, nuclear type 1",OMIM:604273
DOID:0050769,N syndrome,OMIM:310465
DOID:0050770,polycystic liver disease,OMIM:174050
DOID:0050771,pheochromocytoma,OMIM:171300
DOID:0050772,spastic ataxia 1,OMIM:108600
DOID:0050773,paraganglioma,"OMIM:605373, OMIM:601650, OMIM:115310, OMIM:614165, OMIM:168000, OMIM:PS168000"
DOID:0050774,rapadilino syndrome,OMIM:266280
DOID:0050775,schneckenbecken dysplasia,OMIM:269250
DOID:0050776,non-syndromic X-linked intellectual disability,"OMIM:PS309530, OMIM:300716"
DOID:0050777,Joubert syndrome,OMIM:PS213300
DOID:0050778,Meckel syndrome,OMIM:PS249000
DOID:0050779,hydrolethalus syndrome,OMIM:PS236680
DOID:0050780,Opitz-GBBB syndrome,OMIM:PS300000
DOID:0050781,Ogden syndrome,OMIM:300855
DOID:0050786,iridogoniodysgenesis syndrome,"OMIM:137600, OMIM:601631"
DOID:0050787,juvenile polyposis syndrome,OMIM:174900
DOID:0050788,proximal symphalangism,OMIM:PS185800
DOID:0050789,tarsal-carpal coalition syndrome,OMIM:186570
DOID:0050790,fibular hypoplasia and complex brachydactyly,OMIM:228900
DOID:0050791,persistent Mullerian duct syndrome,OMIM:261550
DOID:0050792,multiple cutaneous and mucosal venous malformations,OMIM:600195
DOID:0050793,short QT syndrome,"OMIM:609620, OMIM:609621, OMIM:609622"
DOID:0050794,multiple synostoses syndrome,"OMIM:610017, OMIM:612961, OMIM:186500"
DOID:0050796,achalasia microcephaly syndrome,OMIM:200450
DOID:0050797,peroxisomal acyl-CoA oxidase deficiency,OMIM:264470
DOID:0050799,guanidinoacetate methyltransferase deficiency,OMIM:612736
DOID:0050800,creatine transporter deficiency,OMIM:300352
DOID:0050801,androgenic alopecia,"OMIM:109200, OMIM:612421, OMIM:300710"
DOID:0050802,Ehlers-Danlos syndrome spondylodysplastic type 2,OMIM:615349
DOID:0050807,Kahrizi syndrome,OMIM:612713
DOID:0050809,mucopolysaccharidosis IX,OMIM:601492
DOID:0050811,congenital adrenal hyperplasia,"OMIM:201810, OMIM:201710, OMIM:202010, OMIM:201910, OMIM:202110"
DOID:0050812,"spondyloepimetaphyseal dysplasia, Pakistani type",OMIM:612847
DOID:0050813,spondyloepiphyseal dysplasia with congenital joint dislocations,OMIM:143095
DOID:0050814,temtamy preaxial brachydactyly syndrome,OMIM:605282
DOID:0050816,urofacial syndrome,"OMIM:615112, OMIM:PS236730, OMIM:236730"
DOID:0050817,Stargardt disease,"OMIM:603786, OMIM:248200, OMIM:600110"
DOID:0050818,transcobalamin II deficiency,OMIM:275350
DOID:0050831,familial encephalopathy with neuroserpin inclusion bodies,OMIM:604218
DOID:0050833,orotic aciduria,OMIM:258900
DOID:0050834,CHARGE syndrome,OMIM:214800
DOID:0050848,obstructive sleep apnea,OMIM:107650
DOID:0050854,Muckle-Wells syndrome,OMIM:191900
DOID:0050857,Perrault syndrome,"OMIM:615300, OMIM:614926, OMIM:PS233400, OMIM:614129, OMIM:233400"
DOID:0050858,Marshall-Smith syndrome,OMIM:602535
DOID:0050873,follicular lymphoma,OMIM:151430
DOID:0050877,pancreatic agenesis,OMIM:260370
DOID:0050879,fragile X-associated tremor/ataxia syndrome,OMIM:300623
DOID:0050880,Koolen de Vries syndrome,OMIM:610443
DOID:0050881,inclusion body myopathy with Paget disease of bone and frontotemporal dementia,OMIM:PS167320
DOID:0050882,spinocerebellar ataxia type 5,OMIM:600224
DOID:0050883,infantile cerebellar-retinal degeneration,OMIM:614559
DOID:0050884,triosephosphate isomerase deficiency,OMIM:615512
DOID:0050885,IMAGe syndrome,OMIM:614732
DOID:0050886,Troyer syndrome,OMIM:275900
DOID:0050887,Townes-Brocks syndrome,OMIM:107480
DOID:0050889,non-syndromic intellectual disability,"OMIM:614202, OMIM:613192"
DOID:0050902,medulloblastoma,OMIM:155255
DOID:0050908,myelodysplastic syndrome,OMIM:614286
DOID:0050909,MALT lymphoma,OMIM:137245
DOID:0050925,small intestine carcinoid neuroendocrine tumor,OMIM:114900
DOID:0050941,spastic ataxia 2,OMIM:611302
DOID:0050942,spastic ataxia 3,OMIM:611390
DOID:0050943,spastic ataxia 4,OMIM:613672
DOID:0050944,spastic ataxia 5,OMIM:614487
DOID:0050945,spastic ataxia 7,OMIM:108650
DOID:0050946,Charlevoix-Saguenay spastic ataxia,OMIM:270550
DOID:0050947,hereditary hypophosphatemic rickets with hypercalciuria,OMIM:241530
DOID:0050948,autosomal dominant hypophosphatemic rickets,OMIM:193100
DOID:0050949,autosomal recessive hypophosphatemic rickets,"OMIM:241520, OMIM:613312"
DOID:0050950,autosomal recessive cerebellar ataxia,OMIM:PS213200
DOID:0050954,spinocerebellar ataxia type 1,OMIM:164400
DOID:0050955,spinocerebellar ataxia type 2,OMIM:183090
DOID:0050956,spinocerebellar ataxia type 6,OMIM:183086
DOID:0050957,spinocerebellar ataxia type 4,OMIM:600223
DOID:0050958,spinocerebellar ataxia type 7,OMIM:164500
DOID:0050959,spinocerebellar ataxia type 8,OMIM:608768
DOID:0050960,spinocerebellar ataxia type 10,OMIM:603516
DOID:0050961,spinocerebellar ataxia type 11,OMIM:604432
DOID:0050962,spinocerebellar ataxia type 12,OMIM:604326
DOID:0050963,spinocerebellar ataxia type 13,OMIM:605259
DOID:0050964,spinocerebellar ataxia type 14,OMIM:605361
DOID:0050965,spinocerebellar ataxia type 15,OMIM:606658
DOID:0050967,spinocerebellar ataxia type 17,OMIM:607136
DOID:0050968,"autosomal dominant cerebellar ataxia, deafness and narcolepsy",OMIM:604121
DOID:0050969,spinocerebellar ataxia type 18,OMIM:607458
DOID:0050970,spinocerebellar ataxia type 19/22,OMIM:607346
DOID:0050971,spinocerebellar ataxia type 20,OMIM:608687
DOID:0050972,spinocerebellar ataxia type 21,OMIM:607454
DOID:0050973,spinocerebellar ataxia type 23,OMIM:610245
DOID:0050974,spinocerebellar ataxia type 25,OMIM:608703
DOID:0050975,spinocerebellar ataxia type 26,OMIM:609306
DOID:0050976,spinocerebellar ataxia type 27,OMIM:609307
DOID:0050977,spinocerebellar ataxia type 28,OMIM:610246
DOID:0050978,spinocerebellar ataxia type 29,OMIM:117360
DOID:0050979,spinocerebellar ataxia type 30,OMIM:613371
DOID:0050980,spinocerebellar ataxia type 31,OMIM:117210
DOID:0050981,spinocerebellar ataxia type 34,OMIM:133190
DOID:0050982,spinocerebellar ataxia type 35,OMIM:613908
DOID:0050983,spinocerebellar ataxia type 36,OMIM:614153
DOID:0050984,spinocerebellar ataxia type 37,OMIM:615945
DOID:0050985,spinocerebellar ataxia type 38,OMIM:615957
DOID:0050986,spinocerebellar ataxia type 40,OMIM:616053
DOID:0050989,episodic ataxia type 1,OMIM:160120
DOID:0050990,episodic ataxia type 2,OMIM:108500
DOID:0050991,episodic ataxia type 3,OMIM:606554
DOID:0050992,episodic ataxia type 4,OMIM:606552
DOID:0050993,episodic ataxia type 5,OMIM:613855
DOID:0050994,episodic ataxia type 6,OMIM:612656
DOID:0050995,episodic ataxia type 7,OMIM:611907
DOID:0050996,episodic ataxia type 8,OMIM:616055
DOID:0050997,"cerebellar ataxia, mental retardation and dysequlibrium syndrome","OMIM:613227, OMIM:615268, OMIM:610185, OMIM:224050"
DOID:0050998,nonprogressive cerebellar ataxia with mental retardation,OMIM:614756
DOID:0050999,autosomal recessive spinocerebellar ataxia 10,OMIM:613728
DOID:0060008,janus kinase-3 deficiency,OMIM:600802
DOID:0060009,MHC class I deficiency,OMIM:604571
DOID:0060010,Omenn syndrome,OMIM:603554
DOID:0060013,X-linked severe combined immunodeficiency,OMIM:300400
DOID:0060019,coronin-1A deficiency,OMIM:615401
DOID:0060020,reticular dysgenesis,OMIM:267500
DOID:0060021,DNA ligase IV deficiency,OMIM:606593
DOID:0060022,CD40 ligand deficiency,OMIM:308230
DOID:0060023,immunodeficiency with hyper IgM type 3,OMIM:606843
DOID:0060025,immunoglobulin alpha deficiency,"OMIM:609529, OMIM:269650, OMIM:137100"
DOID:0060027,agammaglobulinemia 4,OMIM:613502
DOID:0060055,popliteal pterygium syndrome,"OMIM:119500, OMIM:263650"
DOID:0060060,non-Hodgkin lymphoma,OMIM:605027
DOID:0060062,familial juvenile hyperuricemic nephropathy,"OMIM:162000, OMIM:614227, OMIM:613092"
DOID:0060063,sideroblastic anemia 1,OMIM:300751
DOID:0060065,autosomal recessive pyridoxine-refractory sideroblastic anemia 2,OMIM:205950
DOID:0060066,pyridoxine-responsive sideroblastic anemia,OMIM:206000
DOID:0060067,Pearson syndrome,OMIM:557000
DOID:0060161,Kennedy's disease,OMIM:313200
DOID:0060162,dentatorubral-pallidoluysian atrophy,OMIM:125370
DOID:0060165,Kleine-Levin syndrome,OMIM:148840
DOID:0060168,histidinemia,OMIM:235800
DOID:0060169,benign familial infantile epilepsy,"OMIM:612627, OMIM:607745, OMIM:605751, OMIM:601764"
DOID:0060170,generalized epilepsy with febrile seizures plus,OMIM:PS121210
DOID:0060173,Timothy syndrome,OMIM:601005
DOID:0060174,GABA aminotransferase deficiency,OMIM:613163
DOID:0060175,succinic semialdehyde dehydrogenase deficiency,OMIM:271980
DOID:0060179,Renpenning syndrome,OMIM:309500
DOID:0060193,amyotrophic lateral sclerosis type 1,OMIM:105400
DOID:0060194,amyotrophic lateral sclerosis type 2,OMIM:205100
DOID:0060195,amyotrophic lateral sclerosis type 3,OMIM:606640
DOID:0060196,amyotrophic lateral sclerosis type 4,OMIM:602433
DOID:0060197,amyotrophic lateral sclerosis type 5,OMIM:602099
DOID:0060198,amyotrophic lateral sclerosis type 6,OMIM:608030
DOID:0060199,amyotrophic lateral sclerosis type 7,OMIM:608031
DOID:0060200,amyotrophic lateral sclerosis type 9,OMIM:611895
DOID:0060201,amyotrophic lateral sclerosis type 10,OMIM:612069
DOID:0060202,amyotrophic lateral sclerosis type 11,OMIM:612577
DOID:0060203,amyotrophic lateral sclerosis type 12,OMIM:613435
DOID:0060205,amyotrophic lateral sclerosis type 14,OMIM:613954
DOID:0060206,amyotrophic lateral sclerosis type 15,OMIM:300857
DOID:0060207,amyotrophic lateral sclerosis type 16,OMIM:614373
DOID:0060209,amyotrophic lateral sclerosis type 18,OMIM:614808
DOID:0060210,amyotrophic lateral sclerosis type 19,OMIM:615515
DOID:0060211,amyotrophic lateral sclerosis type 20,OMIM:615426
DOID:0060212,amyotrophic lateral sclerosis type 21,OMIM:606070
DOID:0060213,frontotemporal dementia and/or amyotrophic lateral sclerosis-1,OMIM:105550
DOID:0060214,frontotemporal dementia and/or amyotrophic lateral sclerosis-2,OMIM:615911
DOID:0060221,Maffucci syndrome,OMIM:614569
DOID:0060222,Scheie syndrome,OMIM:607016
DOID:0060225,3MC syndrome,OMIM:PS257920
DOID:0060226,acrofrontofacionasal dysostosis,"OMIM:239710, OMIM:201180"
DOID:0060227,Adams-Oliver syndrome,"OMIM:614814, OMIM:614219, OMIM:616028, OMIM:PS100300, OMIM:615297, OMIM:100300"
DOID:0060228,intracranial berry aneurysm,OMIM:PS105800
DOID:0060229,Baraitser-Winter syndrome,"OMIM:243310, OMIM:614583"
DOID:0060230,basal ganglia calcification,"OMIM:114100, OMIM:615007, OMIM:615483, OMIM:213600"
DOID:0060231,Bruck syndrome,"OMIM:259450, OMIM:609220"
DOID:0060232,branchiootic syndrome,"OMIM:608389, OMIM:602588, OMIM:120502"
DOID:0060233,cardiofaciocutaneous syndrome,OMIM:PS115150
DOID:0060234,Carpenter syndrome,"OMIM:614976, OMIM:201000"
DOID:0060235,carnitine palmitoyltransferase II deficiency,"OMIM:608836, OMIM:255110, OMIM:600649"
DOID:0060236,xanthinuria,"OMIM:603592, OMIM:278300"
DOID:0060237,Warburg micro syndrome,OMIM:PS600118
DOID:0060238,Van Maldergem syndrome,OMIM:PS601390
DOID:0060239,Van der Woude syndrome,"OMIM:606713, OMIM:119300"
DOID:0060240,UV-sensitive syndrome,"OMIM:614640, OMIM:PS600630, OMIM:614621, OMIM:600630"
DOID:0060241,3-M syndrome,"OMIM:273750, OMIM:614205, OMIM:612921"
DOID:0060242,synpolydactyly,"OMIM:186000, OMIM:608180, OMIM:610234"
DOID:0060243,stuttering,"OMIM:609261, OMIM:184450, OMIM:614668, OMIM:614655"
DOID:0060244,specific language impairment,"OMIM:607134, OMIM:606711, OMIM:615432, OMIM:612514, OMIM:606712"
DOID:0060245,Mast syndrome,OMIM:248900
DOID:0060246,MASA syndrome,OMIM:303350
DOID:0060247,Smith-McCort dysplasia,"OMIM:615222, OMIM:607326"
DOID:0060248,Simpson-Golabi-Behmel syndrome type 1,OMIM:312870
DOID:0060251,sclerosteosis,OMIM:PS269500
DOID:0060252,sclerocornea,OMIM:181700
DOID:0060253,scapuloperoneal myopathy,"OMIM:300695, OMIM:181430"
DOID:0060254,Robinow syndrome,OMIM:PS268310
DOID:0060255,rippling muscle disease 2,OMIM:606072
DOID:0060256,Dowling-Degos disease,"OMIM:179850, OMIM:615696, OMIM:615674, OMIM:615327"
DOID:0060257,dyschromatosis symmetrica hereditaria,OMIM:127400
DOID:0060258,reticulate acropigmentation of Kitamura,OMIM:615537
DOID:0060259,renal-hepatic-pancreatic dysplasia,"OMIM:615415, OMIM:208540"
DOID:0060261,congenital ptosis,"OMIM:300245, OMIM:178300"
DOID:0060262,gallbladder disease,"OMIM:609919, OMIM:611465, OMIM:609918"
DOID:0060264,pontocerebellar hypoplasia,OMIM:PS607596
DOID:0060265,pontocerebellar hypoplasia type 1A,OMIM:607596
DOID:0060266,pontocerebellar hypoplasia type 1B,OMIM:614678
DOID:0060267,pontocerebellar hypoplasia type 2A,OMIM:277470
DOID:0060268,pontocerebellar hypoplasia type 2B,OMIM:612389
DOID:0060269,pontocerebellar hypoplasia type 2C,OMIM:612390
DOID:0060270,pontocerebellar hypoplasia type 2D,OMIM:613811
DOID:0060271,pontocerebellar hypoplasia type 2E,OMIM:615851
DOID:0060272,pontocerebellar hypoplasia type 3,OMIM:608027
DOID:0060273,pontocerebellar hypoplasia type 4,OMIM:225753
DOID:0060274,pontocerebellar hypoplasia type 5,OMIM:610204
DOID:0060275,pontocerebellar hypoplasia type 6,OMIM:611523
DOID:0060276,pontocerebellar hypoplasia type 7,OMIM:614969
DOID:0060277,pontocerebellar hypoplasia type 8,OMIM:614961
DOID:0060278,pontocerebellar hypoplasia type 9,OMIM:615809
DOID:0060279,pontocerebellar hypoplasia type 10,OMIM:615803
DOID:0060280,primary pigmented nodular adrenocortical disease,"OMIM:614190, OMIM:615830, OMIM:610475, OMIM:610489"
DOID:0060281,photosensitive epilepsy,"OMIM:132100, OMIM:609572, OMIM:609573"
DOID:0060282,persistent hyperplastic primary vitreous,"OMIM:221900, OMIM:611308"
DOID:0060283,peeling skin syndrome,"OMIM:613088, OMIM:270300"
DOID:0060284,paroxysmal nocturnal hemoglobinuria,"OMIM:300818, OMIM:615399"
DOID:0060285,parietal foramina,"OMIM:609566, OMIM:609597, OMIM:168500"
DOID:0060286,combined oxidative phosphorylation deficiency,OMIM:PS609060
DOID:0060287,cornea plana,"OMIM:217300, OMIM:121400"
DOID:0060288,omodysplasia,OMIM:PS258315
DOID:0060289,Ohdo syndrome,"OMIM:300895, OMIM:249620"
DOID:0060290,"blepharophimosis-intellectual disability syndrome, SBBYS type",OMIM:603736
DOID:0060291,oculodentodigital dysplasia,"OMIM:164200, OMIM:257850"
DOID:0060292,X-linked chondrodysplasia punctata 1,OMIM:302950
DOID:0060293,autosomal dominant chondrodysplasia punctata,"OMIM:602497, OMIM:118650, OMIM:118651"
