id	label	xrefs
"DOID:0050461"	"aspartylglucosaminuria"@en	"GARD:5854"
"DOID:0050463"	"campomelic dysplasia"@en	"GARD:10027"
"DOID:0050464"	"Farber lipogranulomatosis"@en	"GARD:6426"
"DOID:0050465"	"Muir-Torre syndrome"@en	"GARD:6821"
"DOID:0050466"	"Loeys-Dietz syndrome"@en	"GARD:10788"
"DOID:0050468"	"yellow nail syndrome"@en	"GARD:184"
"DOID:0050469"	"Costello syndrome"@en	"GARD:1550"
"DOID:0050471"	"Carney complex"@en	"GARD:1119"
"DOID:0050472"	"monilethrix"@en	"GARD:93"
"DOID:0050474"	"Netherton syndrome"@en	"GARD:7182"
"DOID:0050475"	"Weill-Marchesani syndrome"@en	"GARD:4936"
"DOID:0050476"	"Barth syndrome"@en	"GARD:5890"
"DOID:0050477"	"Liddle syndrome"@en	"GARD:7381"
"DOID:0050485"	"sennetsu fever"@en	"GARD:120"
"DOID:0050523"	"adult T-cell leukemia/lymphoma"@en	"GARD:13103"
"DOID:0050524"	"maturity-onset diabetes of the young"@en	"GARD:3697"
"DOID:0050526"	"Gamstorp-Wohlfart syndrome"@en	"GARD:12353"
"DOID:0050535"	"exudative vitreoretinopathy"@en	"GARD:1613"
"DOID:0050538"	"Charcot-Marie-Tooth disease type 1"@en	"GARD:12433"
"DOID:0050539"	"Charcot-Marie-Tooth disease type 2"@en	"GARD:12431"
"DOID:0050541"	"Charcot-Marie-Tooth disease type 4"@en	"GARD:12440"
"DOID:0050545"	"visceral heterotaxy"@en	"GARD:10875"
"DOID:0050553"	"proteasome-associated autoinflammatory syndrome 1"@en	"GARD:3916, GARD:10988, GARD:3917"
"DOID:0050557"	"congenital muscular dystrophy"@en	"GARD:9138"
"DOID:0050558"	"Ullrich congenital muscular dystrophy"@en	"GARD:4769"
"DOID:0050559"	"Fukuyama congenital muscular dystrophy"@en	"GARD:6475"
"DOID:0050560"	"Walker-Warburg syndrome"@en	"GARD:2599"
"DOID:0050561"	"Lennox-Gastaut syndrome"@en	"GARD:9912"
"DOID:0050562"	"West syndrome"@en	"GARD:7887"
"DOID:0050568"	"spondylocostal dysostosis"@en	"GARD:12174"
"DOID:0050569"	"Seckel syndrome"@en	"GARD:8562"
"DOID:0050572"	"cone-rod dystrophy"@en	"GARD:10790"
"DOID:0050573"	"2-hydroxyglutaric aciduria"@en	"GARD:10761"
"DOID:0050574"	"L-2-hydroxyglutaric aciduria"@en	"GARD:10472"
"DOID:0050575"	"D-2-hydroxyglutaric aciduria"@en	"GARD:5661"
"DOID:0050576"	"Senior-Loken syndrome"@en	"GARD:322"
"DOID:0050580"	"hereditary lymphedema"@en	"GARD:7220"
"DOID:0050581"	"brachydactyly"@en	"GARD:11913"
"DOID:0050585"	"congenital generalized lipodystrophy"@en	"GARD:13388"
"DOID:0050587"	"trichotillomania"@en	"GARD:7803"
"DOID:0050590"	"severe congenital neutropenia"@en	"GARD:13592"
"DOID:0050601"	"ADULT syndrome"@en	"GARD:384"
"DOID:0050602"	"triple-A syndrome"@en	"GARD:457"
"DOID:0050603"	"acheiropody"@en	"GARD:376"
"DOID:0050604"	"acrocapitofemoral dysplasia"@en	"GARD:10605"
"DOID:0050605"	"acrodermatitis enteropathica"@en	"GARD:5723"
"DOID:0050629"	"Aicardi-Goutieres syndrome"@en	"GARD:575"
"DOID:0050630"	"Aland Island eye disease"@en	"GARD:10574"
"DOID:0050631"	"Allan-Herndon-Dudley syndrome"@en	"GARD:5617"
"DOID:0050632"	"oculocutaneous albinism"@en	"GARD:10958"
"DOID:0050634"	"alopecia universalis"@en	"GARD:614"
"DOID:0050635"	"alternating hemiplegia of childhood"@en	"GARD:11"
"DOID:0050636"	"familial visceral amyloidosis"@en	"GARD:8282"
"DOID:0050637"	"Finnish type amyloidosis"@en	"GARD:2339"
"DOID:0050638"	"transthyretin amyloidosis"@en	"GARD:656"
"DOID:0050639"	"primary cutaneous amyloidosis"@en	"GARD:132"
"DOID:0050641"	"Rh deficiency syndrome"@en	"GARD:12916"
"DOID:0050644"	"arterial calcification of infancy"@en	"GARD:8380"
"DOID:0050645"	"arterial tortuosity syndrome"@en	"GARD:774"
"DOID:0050646"	"distal arthrogryposis"@en	"GARD:786"
"DOID:0050647"	"Arts syndrome"@en	"GARD:8756"
"DOID:0050649"	"atransferrinemia"@en	"GARD:9595"
"DOID:0050650"	"familial atrial fibrillation"@en	"GARD:9740"
"DOID:0050651"	"atrioventricular septal defect"@en	"GARD:802"
"DOID:0050654"	"Baller-Gerold syndrome"@en	"GARD:1602"
"DOID:0050656"	"pseudo-TORCH syndrome 1"@en	"GARD:12426"
"DOID:0050657"	"Bannayan-Riley-Ruvalcaba syndrome"@en	"GARD:5887"
"DOID:0050660"	"Beare-Stevenson cutis gyrata syndrome"@en	"GARD:332"
"DOID:0050661"	"vitelliform macular dystrophy"@en	"GARD:182, GARD:10120"
"DOID:0050663"	"Bethlem myopathy"@en	"GARD:873"
"DOID:0050664"	"Bietti crystalline corneoretinal dystrophy"@en	"GARD:10050"
"DOID:0050670"	"ataxic cerebral palsy"@en	"GARD:10451"
"DOID:0050675"	"Birk-Barel syndrome"@en	"GARD:10358"
"DOID:0050676"	"Birt-Hogg-Dube syndrome"@en	"GARD:2322"
"DOID:0050677"	"Bjornstad syndrome"@en	"GARD:22"
"DOID:0050678"	"Blau syndrome"@en	"GARD:304"
"DOID:0050679"	"blue cone monochromacy"@en	"GARD:917"
"DOID:0050680"	"Boomerang dysplasia"@en	"GARD:933"
"DOID:0050681"	"Borjeson-Forssman-Lehmann syndrome"@en	"GARD:936"
"DOID:0050684"	"Bowen-Conradi syndrome"@en	"GARD:5950"
"DOID:0050690"	"brachyolmia"@en	"GARD:10903"
"DOID:0050691"	"branchiooculofacial syndrome"@en	"GARD:3212"
"DOID:0050692"	"Brody myopathy"@en	"GARD:9158"
"DOID:0050693"	"Brooke-Spiegler syndrome"@en	"GARD:10179"
"DOID:0050699"	"Dent disease"@en	"GARD:13105"
"DOID:0050709"	"early infantile epileptic encephalopathy"@en	"GARD:9255"
"DOID:0050710"	"3-methylcrotonyl-CoA carboxylase deficiency"@en	"GARD:10954"
"DOID:0050711"	"aceruloplasminemia"@en	"GARD:9499"
"DOID:0050729"	"Chanarin-Dorfman syndrome"@en	"GARD:3979"
"DOID:0050730"	"coenzyme Q10 deficiency disease"@en	"GARD:10423"
"DOID:0050740"	"Qazi Markouizos syndrome"@en	"GARD:371"
"DOID:0050745"	"diffuse large B-cell lymphoma"@en	"GARD:3178"
"DOID:0050746"	"mantle cell lymphoma"@en	"GARD:6969"
"DOID:0050749"	"peripheral T-cell lymphoma"@en	"GARD:7368"
"DOID:0050752"	"amyotrophic lateral sclerosis type 8"@en	"GARD:10499"
"DOID:0050754"	"ataxia with oculomotor apraxia type 1"@en	"GARD:9283"
"DOID:0050755"	"spinocerebellar ataxia with axonal neuropathy 2"@en	"GARD:12860"
"DOID:0050759"	"myotonic dystrophy type 2"@en	"GARD:9728"
"DOID:0050760"	"X-linked myopathy with excessive autophagy"@en	"GARD:3892"
"DOID:0050762"	"adenylosuccinase lyase deficiency"@en	"GARD:550"
"DOID:0050765"	"neuroacanthocytosis"@en	"GARD:10902"
"DOID:0050766"	"choreaacanthocytosis"@en	"GARD:3956"
"DOID:0050769"	"N syndrome"@en	"GARD:3902"
"DOID:0050770"	"polycystic liver disease"@en	"GARD:9457"
"DOID:0050771"	"pheochromocytoma"@en	"GARD:7385"
"DOID:0050774"	"rapadilino syndrome"@en	"GARD:4637"
"DOID:0050775"	"schneckenbecken dysplasia"@en	"GARD:169"
"DOID:0050777"	"Joubert syndrome"@en	"GARD:6802"
"DOID:0050778"	"Meckel syndrome"@en	"GARD:3436"
"DOID:0050779"	"hydrolethalus syndrome"@en	"GARD:6683"
"DOID:0050782"	"Zollinger-Ellison syndrome"@en	"GARD:7918"
"DOID:0050787"	"juvenile polyposis syndrome"@en	"GARD:3065"
"DOID:0050788"	"proximal symphalangism"@en	"GARD:8182"
"DOID:0050789"	"tarsal-carpal coalition syndrome"@en	"GARD:9225"
"DOID:0050791"	"persistent Mullerian duct syndrome"@en	"GARD:8435"
"DOID:0050795"	"cone dystrophy"@en	"GARD:11897"
"DOID:0050796"	"achalasia microcephaly syndrome"@en	"GARD:456"
"DOID:0050797"	"peroxisomal acyl-CoA oxidase deficiency"@en	"GARD:4543"
"DOID:0050799"	"guanidinoacetate methyltransferase deficiency"@en	"GARD:2578"
"DOID:0050801"	"androgenic alopecia"@en	"GARD:9269"
"DOID:0050811"	"congenital adrenal hyperplasia"@en	"GARD:1465, GARD:1467"
"DOID:0050814"	"temtamy preaxial brachydactyly syndrome"@en	"GARD:9679"
"DOID:0050816"	"urofacial syndrome"@en	"GARD:2781"
"DOID:0050817"	"Stargardt disease"@en	"GARD:181"
"DOID:0050831"	"familial encephalopathy with neuroserpin inclusion bodies"@en	"GARD:10037"
"DOID:0050834"	"CHARGE syndrome"@en	"GARD:29"
"DOID:0050836"	"focal dystonia"@en	"GARD:6458"
"DOID:0050840"	"cervical dystonia"@en	"GARD:10668"
"DOID:0050854"	"Muckle-Wells syndrome"@en	"GARD:8472"
"DOID:0050857"	"Perrault syndrome"@en	"GARD:2542"
"DOID:0050858"	"Marshall-Smith syndrome"@en	"GARD:6985"
"DOID:0050866"	"oral squamous cell carcinoma"@en	"GARD:7263"
"DOID:0050873"	"follicular lymphoma"@en	"GARD:2356"
"DOID:0050876"	"Caroli disease"@en	"GARD:6002"
"DOID:0050877"	"pancreatic agenesis"@en	"GARD:4203"
"DOID:0050880"	"Koolen de Vries syndrome"@en	"GARD:10727"
"DOID:0050882"	"spinocerebellar ataxia type 5"@en	"GARD:4953"
"DOID:0050883"	"infantile cerebellar-retinal degeneration"@en	"GARD:13264"
"DOID:0050884"	"triosephosphate isomerase deficiency"@en	"GARD:5287"
"DOID:0050885"	"IMAGe syndrome"@en	"GARD:12312"
"DOID:0050886"	"Troyer syndrome"@en	"GARD:5372"
"DOID:0050887"	"Townes-Brocks syndrome"@en	"GARD:7784"
"DOID:0050894"	"ameloblastoma"@en	"GARD:5747"
"DOID:0050902"	"medulloblastoma"@en	"GARD:7005"
"DOID:0050905"	"inflammatory myofibroblastic tumor"@en	"GARD:7146"
"DOID:0050908"	"myelodysplastic syndrome"@en	"GARD:7132"
"DOID:0050946"	"Charlevoix-Saguenay spastic ataxia"@en	"GARD:4910"
"DOID:0050951"	"hereditary ataxia"@en	"GARD:6614"
"DOID:0050954"	"spinocerebellar ataxia type 1"@en	"GARD:4071"
"DOID:0050956"	"spinocerebellar ataxia type 6"@en	"GARD:10351"
"DOID:0050957"	"spinocerebellar ataxia type 4"@en	"GARD:9970"
"DOID:0050960"	"spinocerebellar ataxia type 10"@en	"GARD:10474"
"DOID:0050967"	"spinocerebellar ataxia type 17"@en	"GARD:10469"
"DOID:0050968"	"autosomal dominant cerebellar ataxia, deafness and narcolepsy"@en	"GARD:12372"
"DOID:0050969"	"spinocerebellar ataxia type 18"@en	"GARD:9976"
"DOID:0050970"	"spinocerebellar ataxia type 19/22"@en	"GARD:12365"
"DOID:0050971"	"spinocerebellar ataxia type 20"@en	"GARD:9997"
"DOID:0050972"	"spinocerebellar ataxia type 21"@en	"GARD:9999"
"DOID:0050974"	"spinocerebellar ataxia type 25"@en	"GARD:9996"
"DOID:0050975"	"spinocerebellar ataxia type 26"@en	"GARD:9995"
"DOID:0050976"	"spinocerebellar ataxia type 27"@en	"GARD:9603"
"DOID:0050979"	"spinocerebellar ataxia type 30"@en	"GARD:4950"
"DOID:0050997"	"cerebellar ataxia, mental retardation and dysequlibrium syndrome"@en	"GARD:1998"
"DOID:0060000"	"infective endocarditis"@en	"GARD:6337"
"DOID:0060010"	"Omenn syndrome"@en	"GARD:8198"
"DOID:0060013"	"X-linked severe combined immunodeficiency"@en	"GARD:5618"
"DOID:0060020"	"reticular dysgenesis"@en	"GARD:8625"
"DOID:0060023"	"immunodeficiency with hyper IgM type 3"@en	"GARD:10579"
"DOID:0060025"	"immunoglobulin alpha deficiency"@en	"GARD:10197"
"DOID:0060041"	"autism spectrum disorder"@en	"GARD:10248"
"DOID:0060055"	"popliteal pterygium syndrome"@en	"GARD:3242"
"DOID:0060061"	"primary cutaneous T-cell non-Hodgkin lymphoma"@en	"GARD:6226"
"DOID:0060063"	"sideroblastic anemia 1"@en	"GARD:9456"
"DOID:0060067"	"Pearson syndrome"@en	"GARD:7343"
"DOID:0060127"	"gamma heavy chain disease"@en	"GARD:10346"
"DOID:0060135"	"apraxia"@en	"GARD:5838"
"DOID:0060148"	"simultanagnosia"@en	"GARD:11943"
"DOID:0060159"	"organic acidemia"@en	"GARD:9433"
"DOID:0060160"	"childhood spinal muscular atrophy"@en	"GARD:7674"
"DOID:0060161"	"Kennedy's disease"@en	"GARD:6818"
"DOID:0060162"	"dentatorubral-pallidoluysian atrophy"@en	"GARD:5643"
"DOID:0060168"	"histidinemia"@en	"GARD:6661"
"DOID:0060169"	"benign familial infantile epilepsy"@en	"GARD:857, GARD:1518"
"DOID:0060173"	"Timothy syndrome"@en	"GARD:9294"
"DOID:0060177"	"homocarnosinosis"@en	"GARD:2730"
"DOID:0060178"	"familial hemiplegic migraine"@en	"GARD:10975"
"DOID:0060183"	"collagenous colitis"@en	"GARD:6135"
"DOID:0060184"	"lymphocytic colitis"@en	"GARD:6939"
"DOID:0060194"	"amyotrophic lateral sclerosis type 2"@en	"GARD:9470"
"DOID:0060195"	"amyotrophic lateral sclerosis type 3"@en	"GARD:10501"
"DOID:0060196"	"amyotrophic lateral sclerosis type 4"@en	"GARD:10502"
"DOID:0060197"	"amyotrophic lateral sclerosis type 5"@en	"GARD:10503"
"DOID:0060198"	"amyotrophic lateral sclerosis type 6"@en	"GARD:9874"
"DOID:0060199"	"amyotrophic lateral sclerosis type 7"@en	"GARD:10500"
"DOID:0060200"	"amyotrophic lateral sclerosis type 9"@en	"GARD:10498"
"DOID:0060201"	"amyotrophic lateral sclerosis type 10"@en	"GARD:10497"
"DOID:0060202"	"amyotrophic lateral sclerosis type 11"@en	"GARD:10496"
"DOID:0060215"	"Balo concentric sclerosis"@en	"GARD:5885"
"DOID:0060216"	"Cogan syndrome"@en	"GARD:1421"
"DOID:0060217"	"Cogan-Reese syndrome"@en	"GARD:6125"
"DOID:0060218"	"CREST syndrome"@en	"GARD:12430"
"DOID:0060221"	"Maffucci syndrome"@en	"GARD:6958"
"DOID:0060222"	"Scheie syndrome"@en	"GARD:12561"
"DOID:0060225"	"3MC syndrome"@en	"GARD:1118"
"DOID:0060227"	"Adams-Oliver syndrome"@en	"GARD:5739"
"DOID:0060229"	"Baraitser-Winter syndrome"@en	"GARD:5279"
"DOID:0060232"	"branchiootic syndrome"@en	"GARD:10148"
"DOID:0060233"	"cardiofaciocutaneous syndrome"@en	"GARD:9146"
"DOID:0060234"	"Carpenter syndrome"@en	"GARD:6003"
"DOID:0060238"	"Van Maldergem syndrome"@en	"GARD:5456"
"DOID:0060239"	"Van der Woude syndrome"@en	"GARD:8414"
"DOID:0060241"	"3-M syndrome"@en	"GARD:5667"
"DOID:0060242"	"synpolydactyly"@en	"GARD:5087"
"DOID:0060246"	"MASA syndrome"@en	"GARD:6986"
"DOID:0060247"	"Smith-McCort dysplasia"@en	"GARD:10620"
"DOID:0060248"	"Simpson-Golabi-Behmel syndrome type 1"@en	"GARD:7649"
"DOID:0060250"	"idiopathic scoliosis"@en	"GARD:552"
"DOID:0060251"	"sclerosteosis"@en	"GARD:4771"
"DOID:0060254"	"Robinow syndrome"@en	"GARD:312"
"DOID:0060255"	"rippling muscle disease 2"@en	"GARD:9164"
"DOID:0060256"	"Dowling-Degos disease"@en	"GARD:9775"
"DOID:0060263"	"porencephaly"@en	"GARD:7430"
"DOID:0060264"	"pontocerebellar hypoplasia"@en	"GARD:10977"
"DOID:0060267"	"pontocerebellar hypoplasia type 2A"@en	"GARD:10705, GARD:3631"
"DOID:0060272"	"pontocerebellar hypoplasia type 3"@en	"GARD:10708"
"DOID:0060273"	"pontocerebellar hypoplasia type 4"@en	"GARD:343"
"DOID:0060274"	"pontocerebellar hypoplasia type 5"@en	"GARD:10709"
"DOID:0060275"	"pontocerebellar hypoplasia type 6"@en	"GARD:10710"
"DOID:0060280"	"primary pigmented nodular adrenocortical disease"@en	"GARD:10906"
"DOID:0060281"	"photosensitive epilepsy"@en	"GARD:5648"
"DOID:0060283"	"peeling skin syndrome"@en	"GARD:7347"
"DOID:0060284"	"paroxysmal nocturnal hemoglobinuria"@en	"GARD:7337"
"DOID:0060286"	"combined oxidative phosphorylation deficiency"@en	"GARD:12893"
"DOID:0060291"	"oculodentodigital dysplasia"@en	"GARD:7239"
"DOID:0060295"	"complement component 2 deficiency"@en	"GARD:1452"
"DOID:0060304"	"dyschromatosis universalis hereditaria"@en	"GARD:1996"
"DOID:0060306"	"Meier-Gorlin syndrome"@en	"GARD:2033"
"DOID:0060307"	"autosomal dominant intellectual developmental disorder"@en	"GARD:12107"
"DOID:0060318"	"acute promyelocytic leukemia"@en	"GARD:538"
"DOID:0060329"	"ectopic pregnancy"@en	"GARD:6318"
"DOID:0060330"	"Rapp-Hodgkin syndrome"@en	"GARD:5690"
"DOID:0060331"	"mitochondrial complex V (ATP synthase) deficiency nuclear type 2"@en	"GARD:12965"
"DOID:0060334"	"transient neonatal diabetes mellitus"@en	"GARD:1839"
"DOID:0060342"	"acromelic frontonasal dysostosis"@en	"GARD:5539"
"DOID:0060346"	"Native American myopathy"@en	"GARD:8432"
"DOID:0060348"	"hypoparathyroidism-retardation-dysmorphism syndrome"@en	"GARD:411"
"DOID:0060350"	"adenine phosphoribosyltransferase deficiency"@en	"GARD:10666, GARD:546"
"DOID:0060352"	"Kleefstra syndrome 1"@en	"GARD:8672"
"DOID:0060356"	"Vici syndrome"@en	"GARD:448"
"DOID:0060357"	"chylomicron retention disease"@en	"GARD:9683"
"DOID:0060359"	"Sakati-Nyhan syndrome"@en	"GARD:115"
"DOID:0060366"	"Hennekam syndrome"@en	"GARD:3318"
"DOID:0060376"	"Joubert syndrome with orofaciodigital defect"@en	"GARD:4412"
"DOID:0060382"	"orofaciodigital syndrome IX"@en	"GARD:10520"
"DOID:0060383"	"acrofacial dysostosis Rodriguez type"@en	"GARD:496"
"DOID:0060384"	"acrofacial dysostosis, Catania type"@en	"GARD:494"
"DOID:0060387"	"chondrodysplasia Blomstrand type"@en	"GARD:914"
"DOID:0060394"	"chromosome 15q13.3 microdeletion syndrome"@en	"GARD:10296"
"DOID:0060395"	"chromosome 15q24 deletion syndrome"@en	"GARD:12219"
"DOID:0060402"	"chromosome 17p13.1 deletion syndrome"@en	"GARD:10996"
"DOID:0060404"	"chromosome 17q12 deletion syndrome"@en	"GARD:13297"
"DOID:0060405"	"chromosome 17q23.1-q23.2 deletion syndrome"@en	"GARD:10936"
"DOID:0060406"	"chromosome 18p deletion syndrome"@en	"GARD:8631"
"DOID:0060408"	"chromosome 19q13.11 deletion syndrome"@en	"GARD:10592"
"DOID:0060410"	"chromosome 1p36 deletion syndrome"@en	"GARD:6082"
"DOID:0060411"	"chromosome 1q21.1 deletion syndrome"@en	"GARD:10813"
"DOID:0060412"	"chromosome 1q41-q42 deletion syndrome"@en	"GARD:3738"
"DOID:0060415"	"chromosome 2p16.1-p15 deletion syndrome"@en	"GARD:13391"
"DOID:0060419"	"chromosome 3q29 microdeletion syndrome"@en	"GARD:11974"
"DOID:0060433"	"chromosome 17q12 duplication syndrome"@en	"GARD:13296"
"DOID:0060435"	"chromosome 1q21.1 duplication syndrome"@en	"GARD:10591"
"DOID:0060439"	"lysinuric protein intolerance"@en	"GARD:3335"
"DOID:0060451"	"Meesmann corneal dystrophy"@en	"GARD:9688"
"DOID:0060456"	"Schnyder corneal dystrophy"@en	"GARD:9277"
"DOID:0060459"	"chromosome 3q29 microduplication syndrome"@en	"GARD:10360"
"DOID:0060462"	"Desbuquois dysplasia"@en	"GARD:1818"
"DOID:0060464"	"Feingold syndrome"@en	"GARD:8407"
"DOID:0060465"	"fibrochondrogenesis"@en	"GARD:2321"
"DOID:0060467"	"humeroradial synostosis"@en	"GARD:2748"
"DOID:0060468"	"Holt-Oram syndrome"@en	"GARD:6666"
"DOID:0060472"	"Kindler syndrome"@en	"GARD:4391"
"DOID:0060473"	"Kabuki syndrome"@en	"GARD:6810"
"DOID:0060476"	"Perlman syndrome"@en	"GARD:3936"
"DOID:0060479"	"Shwachman-Diamond syndrome"@en	"GARD:4863"
"DOID:0060480"	"left ventricular noncompaction"@en	"GARD:10985"
"DOID:0060481"	"Goldberg-Shprintzen syndrome"@en	"GARD:9849"
"DOID:0060485"	"Mowat-Wilson syndrome"@en	"GARD:9673"
"DOID:0060486"	"Perry syndrome"@en	"GARD:10453"
"DOID:0060488"	"Pitt-Hopkins syndrome"@en	"GARD:4372"
"DOID:0060490"	"Schimke immuno-osseous dysplasia"@en	"GARD:4984"
"DOID:0060535"	"Warsaw breakage syndrome"@en	"GARD:13708"
"DOID:0060536"	"mitochondrial complex I deficiency"@en	"GARD:3908"
"DOID:0060537"	"mitochondrial complex II deficiency"@en	"GARD:5053"
"DOID:0060549"	"Barber-Say syndrome"@en	"GARD:819"
"DOID:0060550"	"ablepharon macrostomia syndrome"@en	"GARD:3"
"DOID:0060551"	"poikiloderma with neutropenia"@en	"GARD:4085"
"DOID:0060558"	"lethal congenital contracture syndrome"@en	"GARD:12643"
"DOID:0060559"	"lethal congenital contracture syndrome 1"@en	"GARD:3227"
"DOID:0060560"	"lethal congenital contracture syndrome 2"@en	"GARD:9177"
"DOID:0060563"	"Char syndrome"@en	"GARD:1237"
"DOID:0060567"	"erythema elevatum diutinum"@en	"GARD:8653"
"DOID:0060569"	"hypertrichotic osteochondrodysplasia Cantu type"@en	"GARD:8585"
"DOID:0060589"	"Yunis-Varon syndrome"@en	"GARD:331"
"DOID:0060590"	"XFE progeroid syndrome"@en	"GARD:10628"
"DOID:0060591"	"WHIM syndrome"@en	"GARD:9297"
"DOID:0060599"	"Nance-Horan syndrome"@en	"GARD:7161"
"DOID:0060608"	"microcephalic osteodysplastic primordial dwarfism type I"@en	"GARD:5120"
"DOID:0060611"	"abdominal obesity-metabolic syndrome"@en	"GARD:9226"
"DOID:0060614"	"ulnar-mammary syndrome"@en	"GARD:118"
"DOID:0060639"	"permanent neonatal diabetes mellitus"@en	"GARD:10457"
"DOID:0060640"	"ethylmalonic encephalopathy"@en	"GARD:2198"
"DOID:0060643"	"primary sclerosing cholangitis"@en	"GARD:1280"
"DOID:0060648"	"anterior segment dysgenesis"@en	"GARD:10025"
"DOID:0060650"	"dicarboxylic aminoaciduria"@en	"GARD:1855"
"DOID:0060654"	"lethal congenital contracture syndrome 4"@en	"GARD:12645"
"DOID:0060656"	"autosomal recessive congenital ichthyosis 1"@en	"GARD:3170"
"DOID:0060668"	"anencephaly"@en	"GARD:5808"
"DOID:0060673"	"Peters anomaly"@en	"GARD:7377"
"DOID:0060681"	"autosomal dominant nocturnal frontal lobe epilepsy"@en	"GARD:11918"
"DOID:0060695"	"hyperekplexia"@en	"GARD:3129"
"DOID:0060699"	"familial hypocalciuric hypercalcemia"@en	"GARD:10828"
"DOID:0060701"	"familial hypocalciuric hypercalcemia 2"@en	"GARD:9758"
"DOID:0060702"	"familial hypocalciuric hypercalcemia 3"@en	"GARD:2878"
"DOID:0060703"	"Muenke Syndrome"@en	"GARD:7097"
"DOID:0060705"	"X-linked lymphoproliferative syndrome 1"@en	"GARD:7906"
"DOID:0060706"	"X-linked lymphoproliferative syndrome 2"@en	"GARD:10916"
"DOID:0060731"	"congenital central hypoventilation syndrome"@en	"GARD:8535"
"DOID:0060739"	"hand-foot-genital syndrome"@en	"GARD:2594"
"DOID:0060744"	"Pendred Syndrome"@en	"GARD:4271"
"DOID:0060745"	"Doyne honeycomb retinal dystrophy"@en	"GARD:1912"
"DOID:0060747"	"Duane-radial ray syndrome"@en	"GARD:9182"
"DOID:0060758"	"immunodeficiency with hyper-IgM type 2"@en	"GARD:10578"
"DOID:0060759"	"immunodeficiency with hyper IgM type 5"@en	"GARD:10581"
"DOID:0060760"	"immunodeficiency with hyper-IgM type 4"@en	"GARD:10580"
"DOID:0060762"	"restrictive dermopathy"@en	"GARD:1516"
"DOID:0060768"	"Smith-Magenis syndrome"@en	"GARD:8197"
"DOID:0060773"	"cleft lip-palate-ectodermal dysplasia syndrome"@en	"GARD:375"
"DOID:0060775"	"microvillus inclusion disease"@en	"GARD:7039"
"DOID:0060785"	"adult-onset autosomal dominant demyelinating leukodystrophy"@en	"GARD:10587"
"DOID:0060799"	"syndromic X-linked intellectual disability Lubs type"@en	"GARD:9781"
"DOID:0060802"	"syndromic X-linked intellectual disability Snyder type"@en	"GARD:5615"
