source_id	predicate	source_text	translation_text	translator	source_lang	translation_lang	status	auto_review_score	final_reviewer	review_notes	synonym_type	status_history
DOID:0050955	rdfs:label	spinocerebellar ataxia 2			en	es	UNTRANSLATED					
DOID:0050956	IAO:0000115	An autosomal dominant cerebellar ataxia that is characterized by progressive ataxia, has_material_basis_in mutation in the CACNA1A gene.			en	es	UNTRANSLATED					
DOID:0050956	rdfs:label	spinocerebellar ataxia 6			en	es	UNTRANSLATED					
DOID:0050957	IAO:0000115	An autosomal dominant cerebellar ataxia that is characterized by progressive ataxia, dysarthria and peripheral neuropathy that has_material_basis_in heterozygous trinucleotide repeat expansion (GGCn) in the ZFHX3 gene on chromosome 16q22.			en	es	UNTRANSLATED					
DOID:0050957	oboInOwl:hasExactSynonym	SCA4			en	es	UNTRANSLATED				obo:OMO_0003012	
DOID:0050957	rdfs:label	spinocerebellar ataxia 4			en	es	UNTRANSLATED					
DOID:0050958	rdfs:label	spinocerebellar ataxia 7			en	es	UNTRANSLATED					
DOID:0050959	rdfs:label	spinocerebellar ataxia 8			en	es	UNTRANSLATED					
DOID:0050960	rdfs:label	spinocerebellar ataxia 10			en	es	UNTRANSLATED					
DOID:0050961	rdfs:label	spinocerebellar ataxia 11			en	es	UNTRANSLATED					
DOID:0050962	rdfs:label	spinocerebellar ataxia 12			en	es	UNTRANSLATED					
DOID:0050963	rdfs:label	spinocerebellar ataxia 13			en	es	UNTRANSLATED					
DOID:0050964	rdfs:label	spinocerebellar ataxia 14			en	es	UNTRANSLATED					
DOID:0050965	rdfs:label	spinocerebellar ataxia 15			en	es	UNTRANSLATED					
DOID:0050967	rdfs:label	spinocerebellar ataxia 17			en	es	UNTRANSLATED					
DOID:0050969	rdfs:label	spinocerebellar ataxia 18			en	es	UNTRANSLATED					
DOID:0050970	rdfs:label	spinocerebellar ataxia 19/22			en	es	UNTRANSLATED					
DOID:0050971	rdfs:label	spinocerebellar ataxia 20			en	es	UNTRANSLATED					
DOID:0050972	rdfs:label	spinocerebellar ataxia 21			en	es	UNTRANSLATED					
DOID:0050973	rdfs:label	spinocerebellar ataxia 23			en	es	UNTRANSLATED					
DOID:0050974	rdfs:label	spinocerebellar ataxia 25			en	es	UNTRANSLATED					
DOID:0050975	rdfs:label	spinocerebellar ataxia 26			en	es	UNTRANSLATED					
DOID:0050976	IAO:0000115	An autosomal dominant cerebellar ataxia that is characterized by general cerebellar dysfunction manifest as gait disturbances, ataxia, tremor, dysarthria, and gaze-evoked nystagmus and has_material_basis_in heterozygous mutation in the FGF14 gene on chromosome 13q33. Some patients have heterozygous deletions of chromosome 13q33 affecting the FGF14 and ITGBL1 genes, which may thus be considered a contiguous gene deletion syndrome.			en	es	UNTRANSLATED					
DOID:0050976	oboInOwl:hasExactSynonym	SCA27A			en	es	UNTRANSLATED				obo:OMO_0003012	
DOID:0050976	rdfs:label	spinocerebellar ataxia 27A			en	es	UNTRANSLATED					
DOID:0050977	rdfs:label	spinocerebellar ataxia 28			en	es	UNTRANSLATED					
DOID:0050978	rdfs:label	spinocerebellar ataxia 29			en	es	UNTRANSLATED					
DOID:0050979	rdfs:label	spinocerebellar ataxia 30			en	es	UNTRANSLATED					
DOID:0050980	rdfs:label	spinocerebellar ataxia 31			en	es	UNTRANSLATED					
DOID:0050981	rdfs:label	spinocerebellar ataxia 34			en	es	UNTRANSLATED					
DOID:0050982	rdfs:label	spinocerebellar ataxia 35			en	es	UNTRANSLATED					
DOID:0050983	rdfs:label	spinocerebellar ataxia 36			en	es	UNTRANSLATED					
DOID:0050984	rdfs:label	spinocerebellar ataxia 37			en	es	UNTRANSLATED					
DOID:0050985	rdfs:label	spinocerebellar ataxia 38			en	es	UNTRANSLATED					
DOID:0050986	rdfs:label	spinocerebellar ataxia 40			en	es	UNTRANSLATED					
DOID:0050997	IAO:0000115	A syndrome characterized by congenital onset of nonprogressive cerebellar ataxia, disturbed equilibrium, and mental retardation, associated with cerebellar hypoplasia.			en	es	UNTRANSLATED					
DOID:0050997	oboInOwl:hasExactSynonym	CAMRQ syndrome			en	es	UNTRANSLATED					
DOID:0050997	oboInOwl:hasExactSynonym	DES			en	es	UNTRANSLATED				obo:OMO_0003012	
DOID:0050997	oboInOwl:hasExactSynonym	UTS			en	es	UNTRANSLATED				obo:OMO_0003012	
DOID:0050997	oboInOwl:hasExactSynonym	cerebellar ataxia and mental retardation with or without quadrupedal locomotion			en	es	UNTRANSLATED					
DOID:0050997	oboInOwl:hasExactSynonym	cerebellar ataxia, mental retardation, and disequilibrium syndrome			en	es	UNTRANSLATED					
DOID:0050997	oboInOwl:hasExactSynonym	cerebellar ataxia, mental retardation, and dysequilibrium syndrome			en	es	UNTRANSLATED					
DOID:0050997	oboInOwl:hasRelatedSynonym	disequilibrium syndrome			en	es	UNTRANSLATED					
DOID:0050997	oboInOwl:hasRelatedSynonym	dysequilibrium syndrome			en	es	UNTRANSLATED					
DOID:0051000	IAO:0000115	A primary immunodeficiency disease that is characterized by the activation of innate immune cells without an infection or injury being present, thus kickstarting the release of cytokines and other immune responses, causing fever and inflammation.			en	es	UNTRANSLATED					
DOID:0051001	IAO:0000115	A congenital dyserythropoietic anemia characterized by macrocytic anemia, aberrant giant multinucleated erythroblasts in the bone marrow, and skull defects secondary to severe anemia with ineffective erythropoiesis and that has_material_basis_in homozygous or compound heterozygous mutation in the RACGAP1 gene on chromosome 12q13.			en	es	UNTRANSLATED					
DOID:0051002	IAO:0000115	A congenital dyserythropoietic anemia characterized by neonatal jaundice, hyperbilirubinemia, and severe congenital hemolytic anemia requiring transfusionn and that has_material_basis_in homozygous or compound heterozygous mutation in the KLF1 gene on chromosome 19p13.13.			en	es	UNTRANSLATED					
DOID:0051003	IAO:0000115	A congenital nonspherocytic hemolytic anemia that has_material_basis_in mutation in the G6PD gene on chromosome Xq28, and is the most common genetic form of chronic and drug-, food-, or infection-induced hemolytic anemia.			en	es	UNTRANSLATED					
DOID:0051004	IAO:0000115	A congenital nonspherocytic hemolytic anemia that has_material_basis_in homozygous or compound heterozygous mutation in the AK1 gene on chromosome 9q34.			en	es	UNTRANSLATED					
DOID:0051005	IAO:0000115	A congenital nonspherocytic hemolytic anemia that has_material_basis_in homozygous or compound heterozygous mutation in the PHI gene (GPI) on chromosome 19q13.			en	es	UNTRANSLATED					
DOID:0051006	IAO:0000115	A congenital nonspherocytic hemolytic anemia that has_material_basis_in homozygous or compound heterozygous mutation in the HK1 gene, which encodes a form of hexokinase, on chromosome 10q22.			en	es	UNTRANSLATED					
DOID:0051007	IAO:0000115	A congenital nonspherocytic hemolytic anemia that has_material_basis_in homozygous or compound heterozygous mutation in the UMPH1 gene (NT5C3A) on chromosome 7p14.			en	es	UNTRANSLATED					
DOID:0051008	IAO:0000115	A congenital nonspherocytic hemolytic anemia that has_material_basis_in hemizygous or heterozygous mutation in the GATA1 gene on chromosome Xp11.			en	es	UNTRANSLATED					
DOID:0051009	IAO:0000115	A congenital nonspherocytic hemolytic anemia that has_material_basis_in homozygous or compound heterozygous mutation in the GSR gene on chromosome 8p21.			en	es	UNTRANSLATED					
DOID:0051010	IAO:0000115	An autosomal dominant intellectual developmental disorder that is characterized by developmental delay / intellectual disability (typically in the severe range) and nonspecific craniofacial abnormalities.			en	es	UNTRANSLATED					
DOID:0051011	IAO:0000115	A Bryant-Li-Bhoj neurodevelopmental syndrome that is characterized predominantly by moderate to severe global developmental delay with impaired intellectual development, poor or absent speech, and delayed motor milestones and that has_material_basis_in heterozygous mutation in the H3F3A gene on chromosome 1q42.			en	es	UNTRANSLATED					
DOID:0051012	IAO:0000115	A Bryant-Li-Bhoj neurodevelopmental syndrome that is characterized predominantly by moderate to severe global developmental delay with impaired intellectual development, poor or absent speech, and delayed motor milestones nd that has_material_basis_in heterozygous mutation in the H3F3B gene on chromosome 17q25.			en	es	UNTRANSLATED					
DOID:0051013	IAO:0000115	A pseudohypoparathyroidism that has_material_basis_in a heterozygous mutation on the maternal allele of the GNAS gene on chromosome 20q13.			en	es	UNTRANSLATED					
DOID:0051013	oboInOwl:hasExactSynonym	PHP Ic			en	es	UNTRANSLATED				obo:OMO_0003012	
DOID:0051014	IAO:0000115	An adult onset demyelinating leukodystrophy that is characterized by pyramidal signs with weakness and spasticity, dysarthria, dysautonomia, and white matter alterations affecting the cerebrum and corticospinal tracts while sparing the cerebellum and that has_material_basis_in heterozygous deletion involving regulatory elements upstream of the LMNB1 gene on chromosome 5q23. Atypical ADLD can be distinguished from typical ADLD by lack of early involvement of the autonomic nervous system and sparing of the cerebellum clinically and on brain imaging.			en	es	UNTRANSLATED					
DOID:0051015	IAO:0000115	A leukodystrophy that is characterized by central nervous system demyelination, leading to autonomic dysfunction, ataxia and mild cognitive impairment.			en	es	UNTRANSLATED					
DOID:0051015	oboInOwl:hasExactSynonym	Autosomal dominant leukodystrophy with autonomic disease			en	es	UNTRANSLATED					
DOID:0051015	oboInOwl:hasExactSynonym	autosomal dominant adult-onset demyelinating leukodystrophy			en	es	UNTRANSLATED					
DOID:0051016	IAO:0000115	A visceral heterotaxy that is characterized by randomization of the placement of visceral organs, including the heart, lungs, liver, spleen, and stomach and that has_material_basis_in mutation in the ZIC3 gene on chromosome Xq26.			en	es	UNTRANSLATED					
DOID:0051017	IAO:0000115	A visceral heterotaxy that has_material_basis_in heterozygous mutation in the CFC1 gene on chromosome 2q21.			en	es	UNTRANSLATED					
DOID:0051018	IAO:0000115	A visceral heterotaxy that has been mapped to chromosome 6q21.			en	es	UNTRANSLATED					
DOID:0051019	IAO:0000115	A visceral heterotaxy that is has_material_basis_in heterozygous mutation in the ACVR2B gene on chromosome 3p22.			en	es	UNTRANSLATED					
DOID:0051020	IAO:0000115	A visceral heterotaxy that is has_material_basis_in homozygous mutation in the CCDC11 gene (CFAP53) on chromosome 18q21.			en	es	UNTRANSLATED					
DOID:0051021	IAO:0000115	A visceral heterotaxy that is characterized by complex congenital heart malformations and/or situs inversus and caused by defects in the normal left-right asymmetric positioning of internal organs and that has_material_basis_in homozygous or compound heterozygous mutation in the MMP21 gene on chromosome 10q26.			en	es	UNTRANSLATED					
DOID:0051022	IAO:0000115	A visceral heterotaxy that is characterized by visceral situs inversus associated with complex congenital heart malformations caused by defects in the normal left-right asymmetric positioning of internal organs and that has_material_basis_in homozygous or compound heterozygous mutation in the PKD1L1 gene on chromosome 7p12.			en	es	UNTRANSLATED					
DOID:0051023	IAO:0000115	A visceral heterotaxy that is characterized by randomization of organ laterality, resulting in defects such as situs inversus and dextrocardia and that has_material_basis_in homozygous mutation in the MNS1 gene on chromosome 15q21.			en	es	UNTRANSLATED					
DOID:0051024	IAO:0000115	A visceral heterotaxy that is characterized by a failure to generate normal left-right visceral asymmetry during embryogenesis, which can result in heterotaxy syndrome or situs inversus totalis and that has_material_basis_in homozygous mutation in the CFAP52 gene on chromosome 17p13.			en	es	UNTRANSLATED					
DOID:0051025	IAO:0000115	A visceral heterotaxy that is characterized by a failure to generate normal left-right visceral asymmetry during embryogenesis, which can result in heterotaxy syndrome or situs inversus totalis and that has_material_basis_in homozygous or compound heterozygous mutation in the CFAP45 gene on chromosome 1q23.			en	es	UNTRANSLATED					
DOID:0051026	IAO:0000115	A visceral heterotaxy that is characterized by defects in the asymmetric positioning of visceral organs across the left-right axis, known as laterality defects and that has_material_basis_in homozygous or compound heterozygous mutation in the CIROP gene on chromosome 14q11.			en	es	UNTRANSLATED					
