source_id	predicate	source_text	translation_text	translator	source_lang	translation_lang	status	auto_review_score	final_reviewer	review_notes	synonym_type	status_history
DOID:0050047	oboInOwl:hasRelatedSynonym	FISF	FMIF	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0			obo:OMO_0003012	
DOID:0050051	oboInOwl:hasExactSynonym	maculatum infection	infección por maculatum	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.7				
DOID:0050052	oboInOwl:hasRelatedSynonym	Fiebre maculosa	fiebre maculosa	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.2125				
DOID:0050052	oboInOwl:hasRelatedSynonym	Fiebre manchada	fiebre manchada	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.2125				
DOID:0050052	oboInOwl:hasRelatedSynonym	So Paulo fever	fiebre de São Paulo	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.5946				
DOID:0050120	oboInOwl:hasExactSynonym	haemophagocytic syndrome	síndrome hemofagocítico	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.7125				
DOID:0050125	oboInOwl:hasExactSynonym	DSS	SSD	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0			obo:OMO_0003012	
DOID:0050133	oboInOwl:hasExactSynonym	Steroid-modified tinea infection	infección por tiña modificada por esteroides	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.6825				
DOID:0050133	oboInOwl:hasExactSynonym	piedra	piedra	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.5				
DOID:0050157	oboInOwl:hasExactSynonym	BOOP	BONO	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0			obo:OMO_0003012	
DOID:0050157	oboInOwl:hasExactSynonym	Cryptogenic organising pneumonitis	neumonitis organizada criptogénica	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.6667000000000001				
DOID:0050157	oboInOwl:hasExactSynonym	bronchiolitis obliterans organising pneumonia	bronquiolitis obliterante con neumonía organizada	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.675				
DOID:0050158	oboInOwl:hasExactSynonym	RBILD	BREPI	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0			obo:OMO_0003012	
DOID:0050160	oboInOwl:hasExactSynonym	wool-sorters' disease	enfermedad de los cardadores de lana	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.5500499999999999				
DOID:0050160	oboInOwl:hasExactSynonym	woolsorters' disease	enfermedad de los cardadores de lana	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.425				
DOID:0050167	oboInOwl:hasExactSynonym	Autoimmune Polyglandular Syndrome I	síndrome poliglandular autoinmune tipo I	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.664				
DOID:0050167	oboInOwl:hasExactSynonym	autoimmune polyendocrinopathy-candidiasis-ectodermal dystrophy	poliendocrinopatía autoinmune con candidiasis y distrofia ectodérmica	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.75				
DOID:0050167	rdfs:label	autoimmune polyendocrine syndrome type 1	síndrome polendocrino autoinmune tipo 1	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.68	Claudia	Further revew needed		
DOID:0050168	rdfs:label	autoimmune polyendocrine syndrome type 2	síndrome polendocrino autoinmune tipo 2	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.68	Claudia	Further revew needed		
DOID:0050175	oboInOwl:hasExactSynonym	Far Eastern TBE	ETG del Lejano Oriente	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.4604				
DOID:0050175	oboInOwl:hasExactSynonym	Russian spring-summer encephalitis	encefalitis primavero-estival de Rusia	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.719				
DOID:0050175	oboInOwl:hasExactSynonym	west-Siberian encephalitis	encefalitis siberiana occidental	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.7366999999999999				
DOID:0050214	oboInOwl:hasExactSynonym	LEMS	SMEL	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0			obo:OMO_0003012	
DOID:0050246	oboInOwl:hasExactSynonym	Granulomatous Amebic Encephalitis due to Acanthamoeba	encefalitis amebiana granulomatosa causada por Acanthamoeba	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.5798				
DOID:0050269	oboInOwl:hasExactSynonym	urogenital trichomonas	Trichomonas urogenital	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.69				
DOID:0050419	oboInOwl:hasExactSynonym	COMPLEMENT COMPONENT 3 INACTIVATOR DEFICIENCY	deficiencia del componente del complemento inactivador de C3	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.604				
DOID:0050425	oboInOwl:hasExactSynonym	WED	EWE	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0			obo:OMO_0003012	
DOID:0050428	oboInOwl:hasExactSynonym	diffuse nonepidermolytic palmomplantar keratoderma	queratodermia palmoplantar difusa no epidermolítica	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.6512500000000001				
DOID:0050430	oboInOwl:hasExactSynonym	MEN2A	NEM2A	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0			obo:OMO_0003012	
DOID:0050430	oboInOwl:hasExactSynonym	multiple endocrine neoplasia II	neoplasia endocrina múltiple tipo II	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.68				
DOID:0050431	oboInOwl:hasExactSynonym	ARVC	MAVD	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0			obo:OMO_0003012	
DOID:0050431	oboInOwl:hasExactSynonym	ARVC cardiomyopathy	miocardiopatía MAVD	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.7075				
DOID:0050431	oboInOwl:hasExactSynonym	ARVD	DAVD	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0			obo:OMO_0003012	
DOID:0050431	oboInOwl:hasExactSynonym	right ventricular ACM	MCA ventricular derecha	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.65835				
DOID:0050434	oboInOwl:hasExactSynonym	LQT7	QTL7	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0			obo:OMO_0003012	
DOID:0050434	oboInOwl:hasExactSynonym	Long QT syndrome 7	síndrome de QT largo tipo 7	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.6778				
DOID:0050436	oboInOwl:hasExactSynonym	Muscle-Liver-Brain-Eye Nanism	enanismo musculo-hígado-cerebro-ojo	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.624				
DOID:0050436	oboInOwl:hasExactSynonym	PERICARDIAL CONSTRICTION AND GROWTH FAILURE	constricción pericárdica y fracaso del crecimiento	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.6975				
DOID:0050437	oboInOwl:hasExactSynonym	PSEUDOGLYCOGENOSIS II	pseudoglucogenosis tipo II	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.5534				
DOID:0050440	oboInOwl:hasExactSynonym	Koberling-Dunnigan Syndrome	síndrome de Köbberling-Dunnigan	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.6432500000000001				
DOID:0050445	oboInOwl:hasExactSynonym	Hypophosphatemia, Vitamin D-Resistant Rickets	raquitismo resistente a la vitamina D por hipofosfatemia	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.71425				
DOID:0050448	oboInOwl:hasExactSynonym	white sponge nevus of Cannon	nevus esponjoso blanco de Cannon	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.64				
DOID:0050450	oboInOwl:hasExactSynonym	HYPOMAGNESEMIA-HYPOKALEMIA, PRIMARY RENOTUBULAR, WITH HYPOCALCIURIA	hipomagnesemia e hipopotasemia renotubular primaria con hipocalciuria	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.657				
DOID:0050451	oboInOwl:hasExactSynonym	Dream disease	enfermedad del sueño	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.365				
DOID:0050451	oboInOwl:hasExactSynonym	Pokkuri death syndrome	síndrome de muerte súbita de Pokkuri	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.61125				
DOID:0050451	oboInOwl:hasExactSynonym	SUNDS	SMSA	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0			obo:OMO_0003012	
DOID:0050453	IAO:0000115	A congenital nervous system abnormality characterized by the absence of folds in the cerebral cortex and caused_by defective neuronal migration during the 12th to 24th weeks of gestation.	Anomalía congénita del sistema nervioso caracterizada por la ausencia de pliegues en la corteza cerebral y causada_por una migración neuronal defectuosa durante las semanas 12 a 24 de gestación.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.665				
DOID:0050454	IAO:0000115	A congenital nervous system abnormality characterized by non proper migration of neurons during the early development of the fetal brain.	Anomalía congénita del sistema nervioso caracterizada por la migración no adecuada de las neuronas durante el desarrollo temprano del cerebro fetal.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.6319999999999999				
DOID:0050457	rdfs:label	Sertoli cell-only syndrome	síndrome de solo Sertoli	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.5475	Claudia	further review needed		
DOID:0050461	oboInOwl:hasExactSynonym	aspartylglycosaminuria	aspartilglicosaminuria	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.5				
DOID:0050469	oboInOwl:hasExactSynonym	FCS SYNDROME	síndrome FCE	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.40249999999999997				
DOID:0050469	oboInOwl:hasExactSynonym	Faciocutaneoskeletal Syndrome	síndrome faciocutaneoesquelético	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.6925				
DOID:0050470	oboInOwl:hasExactSynonym	Leprechaunism	leprechaunismo	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.49				
DOID:0050471	oboInOwl:hasExactSynonym	LAMB Syndrome	síndrome LAMB	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.685				
DOID:0050471	oboInOwl:hasExactSynonym	NAME Syndrome	síndrome NAME	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.685				
DOID:0050475	oboInOwl:hasExactSynonym	Spherophakia Brachymorphia Syndrome	síndrome de esferofaquia braquimorfa	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.58795				
DOID:0050476	oboInOwl:hasExactSynonym	3-methylglutaconicaciduria type 2	3-metilglutaconioaciduria tipo 2	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.6233500000000001				
DOID:0050476	oboInOwl:hasExactSynonym	3-methylglutaconicaciduria type II	3-metilglutaconioaciduria tipo II	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.68				
DOID:0050481	oboInOwl:hasExactSynonym	Rat-Flea Typhus	tifus de las ratas y pulgas	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.73				
DOID:0050481	oboInOwl:hasExactSynonym	Urban Typhus of Malaya	tifus urbano de Malaya	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.57125				
DOID:0050481	oboInOwl:hasRelatedSynonym	Shop typhus	tifus de tienda	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.4125				
DOID:0050488	IAO:0000115	A congenital syphilis that is manifested during the first 3 months of life. The infection has_symptom skin lesions, has_symptom lymphadenopathy, has_symptom hepatosplenomegaly, has_symptom failure to thrive, has_symptom blood-stained nasal discharge, has_symptom perioral fissures, has_symptom meningitis, has_symptom choroiditis, has_symptom hydrocephalus, has_symptom seizures, has_symptom intellectual disability, has_symptom osteochondritis, and has_symptom pseudoparalysis.	Una sífilis congénita que se manifiesta durante los 3 primeros meses de vida. La infección presenta lesiones cutáneas, linfadenopatía, hepatoesplenomegalia, retraso del crecimiento, secreción nasal sanguinolenta, fisuras periorales, meningitis, coroiditis, hidrocefalia, convulsiones, discapacidad intelectual, osteocondritis y pseudoparálisis.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.507				
DOID:0050495	oboInOwl:hasExactSynonym	Roseola Infantum	roséola infantil	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.6975				
DOID:0050517	rdfs:label	Barmah Forest virus disease	enfermedad vírica del bosque de Barmah	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.60375	Claudia	"Further discussion needed:

Interesting translation case- forest is part of the proper name of the Barmah Forest virus infection named after the Barmah Forest in the northern Victoria region of Australia, where it was first isolated in 1974, I'm debating weather to preserve it as a proper name or translate only the ""Forest"" to spanish, altough is part of the name it represents part of it's meaning which would be valuable to be translated in spanish"		
DOID:0050526	oboInOwl:hasExactSynonym	myokymia, myotonia and muscle wasting	mioquimia, miotonía y pérdida muscular	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.6031500000000001				
DOID:0050529	oboInOwl:hasExactSynonym	SMA4	AME4	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0			obo:OMO_0003012	
DOID:0050530	oboInOwl:hasExactSynonym	MUSCULAR ATROPHY, SPINAL, INTERMEDIATE TYPE	atrofia muscular espinal de tipo intermedia	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.745				
DOID:0050530	oboInOwl:hasExactSynonym	SMA II	AME II	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.7125			obo:OMO_0003012	
DOID:0050530	oboInOwl:hasExactSynonym	SMA2	AME2	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0			obo:OMO_0003012	
DOID:0050530	oboInOwl:hasExactSynonym	spinal muscular atrophy 2	atrofia muscular espinal tipo 2	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.68				
DOID:0050535	oboInOwl:hasExactSynonym	FEVR	VREF	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0			obo:OMO_0003012	
DOID:0050539	oboInOwl:hasExactSynonym	hereditary motor and sensory neuropathy Guadalajara neuronal type	neuropatía motora y sensorial hereditaria de tipo neuronal Guadalajara	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.7342500000000001				
DOID:0050545	IAO:0000115	A physical disorder characterized by the abnormal distribution of the major visceral organs within the chest and abdomen.	Trastorno físico caracterizado por la distribución anormal de los principales órganos viscerales dentro del tórax y el abdomen.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.7465				
DOID:0050545	oboInOwl:hasExactSynonym	heterotaxia	heterotaxia	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.5				
DOID:0050545	oboInOwl:hasExactSynonym	situs ambiguus	situs ambiguus	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.5				
DOID:0050546	IAO:0000115	An adrenal gland disease that is characterized by cortisol deficiency, hypoaldosteronism and excessive or insufficient sex hormones, has_material_basis_in the mutation in the gene for 21-hydroxylase, 11beta-hydroxylase, 3beta-hydroxysteroid, 17alpha-hydroxylase or 20,22-desmolase.	Enfermedad de la glándula suprarrenal que se caracteriza por deficiencia de cortisol, hipoaldosteronismo y exceso o insuficiencia de hormonas sexuales, tiene_su_base_material_en la mutación en el gen de la 21-hidroxilasa, 11beta-hidroxilasa, 3beta-hidroxiesteroide, 17alfa-hidroxilasa o 20,22-desmolasa.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.6125				
DOID:0050546	oboInOwl:hasExactSynonym	ADRENAL INSUFFICIENCY, CONGENITAL, WITH 46,XY SEX REVERSAL, PARTIAL OR COMPLETE	INSUFICIENCIA SUPRARRENAL, CONGÉNITA, CON INVERSIÓN DEL SEXO 46,XY, PARCIAL O COMPLETA	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.6920000000000001				
DOID:0050546	oboInOwl:hasExactSynonym	Adrenal insufficiency, congenital, with 46,XY sex reversal	Insuficiencia suprarrenal, congénita, con inversión del sexo 46,XY	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.7330000000000001				
DOID:0050547	oboInOwl:hasExactSynonym	THYROID CARCINOMA, FAMILIAL MEDULLARY	carcinoma medular tiroideo familiar	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.6975				
DOID:0050553	oboInOwl:hasExactSynonym	CANDLE	CANDLE	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.5			obo:OMO_0003012	
DOID:0050553	oboInOwl:hasExactSynonym	JOINT CONTRACTURES, MUSCULAR ATROPHY, MICROCYTIC ANEMIA, AND PANNICULITIS-INDUCED LIPODYSTROPHY	contracturas articulares, atrofia muscular, anemia microcítica y lipodistrofia inducida por panniculitis	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.7192000000000001				
DOID:0050553	oboInOwl:hasExactSynonym	PRAAS1	PRAAS1	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.5			obo:OMO_0003012	
DOID:0050554	oboInOwl:hasExactSynonym	X-linked sideroblastic anaemia and ataxia	anemia sideroblástica y ataxia ligada al cromosoma X	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.7457				
DOID:0050557	IAO:0000115	A muscular dystrophy that is characterized by diminished muscle tone (hypotonia), progressive muscle weakness and degeneration (atrophy), abnormally fixed joints, spinal rigidity, and delays in reaching motor milestones such as sitting or standing unassisted.	Una distrofia muscular que se caracteriza por un tono muscular disminuido (hipotonía), debilidad muscular progresiva y degeneración (atrofia), articulaciones anormalmente fijas, rigidez espinal y retrasos en alcanzar hitos motores como sentarse o ponerse de pie sin ayuda.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.644				
DOID:0050559	IAO:0000115	A congenital muscular dystrophy-dystroglycanopathy type A that is characterized by muscle weakness, failure to thrive, severe intellectual and developmental disability, impaired vision and cardiac abnormalities and has_material_basis_in mutation in the FKTN gene that produces the fukutin protein.	Una distrofia muscular congénita-distroglicanopatía tipo A que se caracteriza por debilidad muscular, retraso en el desarrollo, discapacidad intelectual y del desarrollo grave, problemas de visión y anomalías cardiacas y tiene_su_base_material_en mutación en el gen FKTN que produce la proteína fukutina.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.5999999999999999				
DOID:0050560	IAO:0000115	A congenital muscular dystrophy that is characterized by hypotonia, seizures, severe intellectual and developmental disability, eye abnormalities and early death and has_material_basis_in mutations in multiple genes including POMT1, POMT2, ISPD, FKTN, FKRP, and LARGE1.	Una distrofia muscular congénita que se caracteriza por hipotonía, convulsiones, discapacidad intelectual y del desarrollo grave, anomalías oculares y muerte prematura y tiene_su_base_material_en mutaciones en múltiples genes, incluidos POMT1,POMT2,ISPD, FKTN, FKRP y LARGE1.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.66				
DOID:0050560	oboInOwl:hasExactSynonym	HARD syndrome	síndrome HARD	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.7125				
DOID:0050563	oboInOwl:hasExactSynonym	nonsyndromic hereditary hearing loss	pérdida de la audición hereditaria no sindrómica	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.715				
DOID:0050567	IAO:0000115	A physical disorder that is characterized by cleft lip and/or cleft palate that result in feeding, speech and hearing problems caused by failures during development.	Trastorno físico que se caracteriza por la presencia de labio leporino y/o paladar hendido que dan lugar a problemas de alimentación, habla y audición causados por fallos durante el desarrollo.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.6060000000000001				
DOID:0050570	IAO:0000115	A congenital disorder of glycosylation characterized by under-glycosylated serum glycoproteins.	Trastorno congénito de la glicosilación caracterizado por glicoproteínas séricas infraglucosiladas.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.723				
DOID:0050571	IAO:0000115	A congenital disorder of glycosylation that involves malfunctioning trimming or processing of the protein-bound oligosaccharide chain.	Un trastorno congénito de la glicosilación que implica un mal funcionamiento del recorte o procesamiento de la cadena de oligosacáridos unida a la proteína.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.651				
DOID:0050585	IAO:0000115	A lipodystrophy that is characterized by extreme scarcity of subcutaneous fat, muscular hypertrophy, fatty liver, hypertriglyceremia and metabolic complications including insulin resistance.	Una lipodistrofia que se caracteriza por una escasez extrema de grasa subcutánea, hipertrofia muscular, hígado graso, hipertrigliceridemia y complicaciones metabólicas, incluida la resistencia a la insulina.	The Spanish Group (https://thespanishgroup.org/)	en	es	MANUALLY TRANSLATED	0.7150000000000001				
